onset_div	duration_div	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
42	6	73	7	C	1	2	2	1	1	True	1.875	3	1	1	1	1a	7/4	1/16	False	5	False				False	0	.A.I	A	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	3	3	3	4	4	4	True	False	False
48	24	49	7	C	1	2	2	2	1	True	2.0	3	1	1	1	1a	2	1/4	False	3	True				False	1	I6	A	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	3	3	3	4	4	4	True	False	True
48	24	52	4	E	0	2	2	2	1	True	2.0	3	1	1	1	1a	2	1/4	False	3	True				False	1	I6	A	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	3	3	3	1	1	1	True	False	False
48	24	57	3	A	0	2	2	2	1	True	2.0	3	1	1	1	1a	2	1/4	False	3	True				False	1	I6	A	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	3	3	3	0	0	0	True	True	False
48	12	69	3	A	0	2	2	1	1	True	2.0	3	1	1	1	1a	2	1/8	False	4	True				False	1	I6	A	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	3	3	3	0	0	0	True	True	False
60	12	69	3	A	0	2	2	1	1	True	2.25	3	1	1	1	1a	5/2	1/8	False	4	False				False	1	I6	A	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	3	3	3	0	0	0	True	True	False
72	24	50	2	D	0	2	2	2	1	True	2.5	3	1	1	1	1a	3	1/4	False	3	True				False	2	IV	A	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	3	3	3	-1	-1	-1	True	True	True
72	24	54	6	F	1	2	2	2	1	True	2.5	3	1	1	1	1a	3	1/4	False	3	True				False	2	IV	A	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	3	3	3	3	3	3	True	False	False
72	24	57	3	A	0	2	2	2	1	True	2.5	3	1	1	1	1a	3	1/4	False	3	True				False	2	IV	A	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	3	3	3	0	0	0	True	False	False
72	12	69	3	A	0	2	2	1	1	True	2.5	3	1	1	1	1a	3	1/8	False	4	True				False	2	IV	A	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	3	3	3	0	0	0	True	False	False
84	12	69	3	A	0	2	2	1	1	True	2.75	3	1	1	1	1a	7/2	1/8	False	4	False				False	2	IV	A	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	3	3	3	0	0	0	True	False	False
96	48	49	7	C	1	2	2	2	1	True	1.0	3	2	2	2	2a	4	1/2	False	3	True				False	3	I6	A	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	3	3	3	4	4	4	True	False	True
96	48	52	4	E	0	2	2	2	1	True	1.0	3	2	2	2	2a	4	1/2	False	3	True				False	3	I6	A	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	3	3	3	1	1	1	True	False	False
96	48	57	3	A	0	2	2	2	1	True	1.0	3	2	2	2	2a	4	1/2	False	3	True				False	3	I6	A	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	3	3	3	0	0	0	True	True	False
96	6	69	3	A	0	2	2	1	1	True	1.0	3	2	2	2	2a	4	1/16	False	4	True				False	3	I6	A	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	3	3	3	0	0	0	True	True	False
102	6	71	5	B	0	2	2	1	1	True	1.125	3	2	2	2	2a	17/4	1/16	False	4	False				False	3	I6	A	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	3	3	3	2	2	2	False	False	False
108	6	69	3	A	0	2	2	1	1	True	1.25	3	2	2	2	2a	9/2	1/16	False	4	False				False	3	I6	A	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	3	3	3	0	0	0	True	True	False
114	6	68	8	G	1	2	2	1	1	True	1.375	3	2	2	2	2a	19/4	1/16	False	4	False				False	3	I6	A	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	3	3	3	5	5	5	False	False	False
120	6	69	3	A	0	2	2	1	1	True	1.5	3	2	2	2	2a	5	1/16	False	4	False				False	3	I6	A	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	3	3	3	0	0	0	True	True	False
126	6	64	4	E	0	2	2	1	1	True	1.625	3	2	2	2	2a	21/4	1/16	False	4	False				False	3	I6	A	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	3	3	3	1	1	1	True	False	False
132	6	69	3	A	0	2	2	1	1	True	1.75	3	2	2	2	2a	11/2	1/16	False	4	False				False	3	I6	A	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	3	3	3	0	0	0	True	True	False
138	6	71	5	B	0	2	2	1	1	True	1.875	3	2	2	2	2a	23/4	1/16	False	4	False				False	3	I6	A	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	3	3	3	2	2	2	False	False	False
144	24	45	3	A	0	2	2	2	1	True	2.0	3	2	2	2	2a	6	1/4	False	2	True				False	4	I	A	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	3	3	3	0	0	0	True	True	True
144	24	52	4	E	0	2	2	2	1	True	2.0	3	2	2	2	2a	6	1/4	False	3	True				False	4	I	A	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	3	3	3	1	1	1	True	False	False
144	24	57	3	A	0	2	2	2	1	True	2.0	3	2	2	2	2a	6	1/4	False	3	True				False	4	I	A	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	3	3	3	0	0	0	True	True	True
144	24	73	7	C	1	2	2	1	1	True	2.0	3	2	2	2	2a	6	1/4	False	5	True				False	4	I	A	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	3	3	3	4	4	4	True	False	False
186	6	76	4	E	0	2	2	1	1	True	2.875	3	2	2	2	2a	31/4	1/16	False	5	True				False	5	V	A	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	3	3	3	1	1	1	True	True	True
192	48	57	3	A	0	2	2	2	2	True	1.0	3	3	3	3	3a	8	1/2	False	3	True				False	6	I[I	A	I	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	3	3	3	0	0	0	True	True	True
192	12	61	7	C	1	2	2	2	1	True	1.0	3	3	3	3	3a	8	1/8	False	4	True				False	6	I[I	A	I	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	3	3	3	4	4	4	True	False	False
192	12	81	3	A	0	2	2	1	1	True	1.0	3	3	3	3	3a	8	1/8	False	5	True				False	6	I[I	A	I	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	3	3	3	0	0	0	True	True	True
204	12	62	2	D	0	2	2	2	1	True	1.25	3	3	3	3	3a	17/2	1/8	False	4	True				False	7	viio64	A	I	I	viio64		vii	o	64			o	False	False	(-1, 5, 2)	()	5	-1	major	major	I	I, major	vii		I	I	False	viio64	viio64, major	I	viio64, major		vii	3	3	3	-1	-1	-1	True	False	True
204	12	83	5	B	0	2	2	1	1	True	1.25	3	3	3	3	3a	17/2	1/8	False	5	True				False	7	viio64	A	I	I	viio64		vii	o	64			o	False	False	(-1, 5, 2)	()	5	-1	major	major	I	I, major	vii		I	I	False	viio64	viio64, major	I	viio64, major		vii	3	3	3	2	2	2	True	False	False
216	12	64	4	E	0	2	2	2	1	True	1.5	3	3	3	3	3a	9	1/8	False	4	True				False	8	I	A	I	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	3	3	3	1	1	1	True	False	False
216	12	85	7	C	1	2	2	1	1	True	1.5	3	3	3	3	3a	9	1/8	False	6	True				False	8	I	A	I	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	3	3	3	4	4	4	True	False	False
228	12	62	2	D	0	2	2	2	1	True	1.75	3	3	3	3	3a	19/2	1/8	False	4	True				False	9	viio64	A	I	I	viio64		vii	o	64			o	False	False	(-1, 5, 2)	()	5	-1	major	major	I	I, major	vii		I	I	False	viio64	viio64, major	I	viio64, major		vii	3	3	3	-1	-1	-1	True	False	True
228	12	83	5	B	0	2	2	1	1	True	1.75	3	3	3	3	3a	19/2	1/8	False	5	True				False	9	viio64	A	I	I	viio64		vii	o	64			o	False	False	(-1, 5, 2)	()	5	-1	major	major	I	I, major	vii		I	I	False	viio64	viio64, major	I	viio64, major		vii	3	3	3	2	2	2	True	False	False
240	48	57	3	A	0	2	2	2	2	True	2.0	3	3	3	3	3a	10	1/2	False	3	True				False	10	I	A	I	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	3	3	3	0	0	0	True	True	True
240	12	61	7	C	1	2	2	2	1	True	2.0	3	3	3	3	3a	10	1/8	False	4	True				False	10	I	A	I	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	3	3	3	4	4	4	True	False	False
240	12	81	3	A	0	2	2	1	1	True	2.0	3	3	3	3	3a	10	1/8	False	5	True				False	10	I	A	I	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	3	3	3	0	0	0	True	True	True
252	12	64	4	E	0	2	2	2	1	True	2.25	3	3	3	3	3a	21/2	1/8	False	4	True				False	11	V	A	I	I	V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	I	V, major		V	3	3	3	1	1	1	True	True	True
252	12	80	8	G	1	2	2	1	1	True	2.25	3	3	3	3	3a	21/2	1/8	False	5	True				False	11	V	A	I	I	V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	I	V, major		V	3	3	3	5	5	5	True	False	False
264	12	62	2	D	0	2	2	2	1	True	2.5	3	3	3	3	3a	11	1/8	False	4	True				False	12	IV	A	I	I	IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major	I	IV, major		IV	3	3	3	-1	-1	-1	True	True	True
264	12	78	6	F	1	2	2	1	1	True	2.5	3	3	3	3	3a	11	1/8	False	5	True				False	12	IV	A	I	I	IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major	I	IV, major		IV	3	3	3	3	3	3	True	False	False
276	12	61	7	C	1	2	2	2	1	True	2.75	3	3	3	3	3a	23/2	1/8	False	4	True				False	13	I]	A	I	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	3	3	3	4	4	4	True	False	False
276	12	76	4	E	0	2	2	1	1	True	2.75	3	3	3	3	3a	23/2	1/8	False	5	True				False	13	I]	A	I	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	3	3	3	1	1	1	True	False	False
288	48	52	4	E	0	2	2	2	2	True	1.0	3	4	4	4	4a	12	1/2	False	3	True				False	14	V(64)	A	I		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	3	3	3	1	1	1	True	True	True
288	24	61	7	C	1	2	2	2	1	True	1.0	3	4	4	4	4a	12	1/4	False	4	True				False	14	V(64)	A	I		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	3	3	3	4	4	4	True	False	False
288	24	76	4	E	0	2	2	1	1	True	1.0	3	4	4	4	4a	12	1/4	False	5	True				False	14	V(64)	A	I		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	3	3	3	1	1	1	True	True	True
312	24	56	8	G	1	2	2	2	1	True	1.5	3	4	4	4	4a	13	1/4	False	3	True				False	15	V7	A	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	3	3	3	5	5	5	True	False	False
312	6	76	4	E	0	2	2	1	1	False	1.5	3	4	4	4	4a	13	1/16	False	5	True				False	15	V7	A	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	3	3	3	1	1	1	True	True	True
318	6	78	6	F	1	2	2	1	1	True	1.625	3	4	4	4	4a	53/4	1/16	False	5	False				False	15	V7	A	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	3	3	3	3	3	3	False	False	False
324	6	71	5	B	0	2	2	1	1	True	1.75	3	4	4	4	4a	27/2	1/16	False	4	False				False	15	V7	A	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	3	3	3	2	2	2	True	False	False
330	0	76	4	E	0	2	2	1	1	True	1.875	3	4	4	4	4a	55/4	0	False	5	False				False	15	V7	A	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	3	3	3	1	1	1	True	True	True
330	6	74	2	D	0	2	2	1	1	True	1.875	3	4	4	4	4a	55/4	1/16	False	5	False				False	15	V7	A	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	3	3	3	-1	-1	-1	True	False	False
336	24	45	3	A	0	2	2	2	1	True	2.0	3	4	4	4	4a	14	1/4	False	2	False			\\	True	16	I\\	A	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	3	3	3	0	0	0	True	True	True
336	24	57	3	A	0	2	2	2	1	True	2.0	3	4	4	4	4a	14	1/4	False	3	False			\\	True	16	I\\	A	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	3	3	3	0	0	0	True	True	True
336	24	73	7	C	1	2	2	1	1	True	2.0	3	4	4	4	4a	14	1/4	False	5	False			\\	True	16	I\\	A	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	3	3	3	4	4	4	True	False	False
378	6	69	3	A	0	2	2	1	1	True	2.875	3	4	4	4	4a	63/4	1/16	False	4	True				False	17	I	A	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	3	3	3	0	0	0	True	True	True
384	24	66	6	F	1	2	2	2	1	True	1.0	3	5	5	5	5a	16	1/4	False	4	True				False	18	IV6	A	I		IV6		IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	3	3	3	3	3	3	True	False	True
384	12	69	3	A	0	2	2	1	1	True	1.0	3	5	5	5	5a	16	1/8	False	4	True				False	18	IV6	A	I		IV6		IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	3	3	3	0	0	0	True	False	False
384	24	69	3	A	0	2	2	1	2	True	1.0	3	5	5	5	5a	16	1/4	False	4	True				False	18	IV6	A	I		IV6		IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	3	3	3	0	0	0	True	False	False
396	12	74	2	D	0	2	2	1	1	True	1.25	3	5	5	5	5a	33/2	1/8	False	5	False				False	18	IV6	A	I		IV6		IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	3	3	3	-1	-1	-1	True	True	False
408	24	64	4	E	0	2	2	2	1	True	1.5	3	5	5	5	5a	17	1/4	False	4	True				False	19	#viio43(4)/ii	A	I		#viio43(4)/ii		#vii	o	43	4	ii	o7	False	False	(1, -2, 7, -1)	()	7	1	major	major	I	I, major	#vii/ii	ii	ii/I	ii	True	#viio43/ii	#viio43/ii, major		#viio43(4)/ii, major	ii	ii	3	3	5	1	1	-1	True	False	True
408	24	67	1	G	0	2	2	2	1	True	1.5	3	5	5	5	5a	17	1/4	False	4	True				False	19	#viio43(4)/ii	A	I		#viio43(4)/ii		#vii	o	43	4	ii	o7	False	False	(1, -2, 7, -1)	()	7	1	major	major	I	I, major	#vii/ii	ii	ii/I	ii	True	#viio43/ii	#viio43/ii, major		#viio43(4)/ii, major	ii	ii	3	3	5	-2	-2	-4	True	False	False
408	24	70	10	A	1	2	2	1	2	True	1.5	3	5	5	5	5a	17	1/4	False	4	True				False	19	#viio43(4)/ii	A	I		#viio43(4)/ii		#vii	o	43	4	ii	o7	False	False	(1, -2, 7, -1)	()	7	1	major	major	I	I, major	#vii/ii	ii	ii/I	ii	True	#viio43/ii	#viio43/ii, major		#viio43(4)/ii, major	ii	ii	3	3	5	7	7	5	True	True	False
408	12	74	2	D	0	2	2	1	1	True	1.5	3	5	5	5	5a	17	1/8	False	5	True				False	19	#viio43(4)/ii	A	I		#viio43(4)/ii		#vii	o	43	4	ii	o7	False	False	(1, -2, 7, -1)	()	7	1	major	major	I	I, major	#vii/ii	ii	ii/I	ii	True	#viio43/ii	#viio43/ii, major		#viio43(4)/ii, major	ii	ii	3	3	5	-1	-1	-3	True	False	False
420	12	73	7	C	1	2	2	1	1	True	1.75	3	5	5	5	5a	35/2	1/8	False	5	True				False	20	#viio43/ii	A	I		#viio43/ii		#vii	o	43		ii	o7	False	False	(1, -2, 7, 4)	()	7	1	major	major	I	I, major	#vii/ii	ii	ii/I	ii	True	#viio43/ii	#viio43/ii, major		#viio43/ii, major	ii	ii	3	3	5	4	4	2	True	False	False
432	12	62	2	D	0	2	2	2	1	True	2.0	3	5	5	5	5a	18	1/8	False	4	True				False	21	ii6	A	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	3	3	3	-1	-1	-1	True	False	True
432	12	66	6	F	1	2	2	2	1	True	2.0	3	5	5	5	5a	18	1/8	False	4	True				False	21	ii6	A	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	3	3	3	3	3	3	True	False	False
432	12	71	5	B	0	2	2	1	1	True	2.0	3	5	5	5	5a	18	1/8	False	4	True				False	21	ii6	A	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	3	3	3	2	2	2	True	True	False
432	12	71	5	B	0	2	2	1	2	True	2.0	3	5	5	5	5a	18	1/8	False	4	True				False	21	ii6	A	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	3	3	3	2	2	2	True	True	False
444	6	80	8	G	1	2	2	1	1	True	2.25	3	5	5	5	5a	37/2	1/16	False	5	False				False	21	ii6	A	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	3	3	3	5	5	5	False	False	False
450	6	78	6	F	1	2	2	1	1	True	2.375	3	5	5	5	5a	75/4	1/16	False	5	False				False	21	ii6	A	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	3	3	3	3	3	3	True	False	False
456	6	76	4	E	0	2	2	1	1	True	2.5	3	5	5	5	5a	19	1/16	False	5	False				False	21	ii6	A	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	3	3	3	1	1	1	False	False	False
462	6	74	2	D	0	2	2	1	1	True	2.625	3	5	5	5	5a	77/4	1/16	False	5	False				False	21	ii6	A	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	3	3	3	-1	-1	-1	True	False	True
468	6	73	7	C	1	2	2	1	1	True	2.75	3	5	5	5	5a	39/2	1/16	False	5	False				False	21	ii6	A	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	3	3	3	4	4	4	False	False	False
474	6	71	5	B	0	2	2	1	1	True	2.875	3	5	5	5	5a	79/4	1/16	False	4	False				False	21	ii6	A	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	3	3	3	2	2	2	True	True	False
480	24	49	7	C	1	2	2	2	1	True	1.0	3	6	6	6	6a	20	1/4	False	3	True				False	22	I6	A	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	3	3	3	4	4	4	True	False	True
480	24	61	7	C	1	2	2	2	1	True	1.0	3	6	6	6	6a	20	1/4	False	4	True				False	22	I6	A	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	3	3	3	4	4	4	True	False	True
