onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	cadence_subtype	phraseend	is_phrase_ending	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
12.0	2.0	3.0	60	0	C	0.0	4	4	2.0	1.0	1/8	True	-1	2.0	2.0	1.0	1a	4	3	False	False					False	1	i6	g	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	1	1	1	-1	-1	-1	False	False	False
14.0	2.0	3.5	62	2	D	0.0	4	4	2.0	1.0	1/8	True	-1	2.0	2.0	1.0	1a	4	7/2	False	True					False	2	V(4)	g	i		V(4)	V			4		M	True	True	(1, 0, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(4), minor		V	1	1	1	1	1	1	True	True	True
16.0	2.0	4.0	50	2	D	0.0	4	4	2.0	1.0	1/8	True	-1	2.0	2.0	1.0	1a	3	4	False	True					False	3	V	g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	1	1	1	1	1	1	True	True	True
16.0	1.0	4.0	79	1	G	0.0	4	4	1.0	1.0	1/16	True	-1	2.0	2.0	1.0	1a	5	4	False	True					False	3	V	g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	1	1	1	0	0	0	False	False	False
17.0	1.0	4.25	81	3	A	0.0	4	4	1.0	1.0	1/16	True	-1	2.0	2.0	1.0	1a	5	17/4	False	False					False	3	V	g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	1	1	1	2	2	2	True	False	False
18.0	4.0	4.5	55	1	G	0.0	4	4	2.0	1.0	1/4	True	-1	2.0	2.0	1.0	1a	3	9/2	False	True					False	4	i	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	0	0	0	True	True	True
18.0	2.0	4.5	82	-2	B	-1.0	4	4	1.0	1.0	1/8	True	-1	2.0	2.0	1.0	1a	5	9/2	False	True					False	4	i	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	-3	-3	-3	True	False	False
20.0	1.0	5.0	81	3	A	0.0	4	4	1.0	1.0	1/16	True	-1	2.0	2.0	1.0	1a	5	5	False	False					False	4	i	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	2	2	2	False	False	False
21.0	1.0	5.25	79	1	G	0.0	4	4	1.0	1.0	1/16	True	-1	2.0	2.0	1.0	1a	5	21/4	False	False					False	4	i	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	0	0	0	True	True	True
22.0	3.0	5.5	77	-1	F	0.0	4	4	1.0	1.0	3/16	True	-1	2.0	2.0	1.0	1a	5	11/2	False	False					False	4	i	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	-2	-2	-2	False	False	False
24.0	1.0	6.0	55	1	G	0.0	4	4	2.0	1.0	1/16	True	-1	2.0	2.0	1.0	1a	3	6	False	False					False	4	i	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	0	0	0	True	True	True
25.0	1.0	6.25	57	3	A	0.0	4	4	2.0	1.0	1/16	True	-1	2.0	2.0	1.0	1a	3	25/4	False	False					False	4	i	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	2	2	2	False	False	False
25.0	1.0	6.25	75	-3	E	-1.0	4	4	1.0	1.0	1/16	True	-1	2.0	2.0	1.0	1a	5	25/4	False	False					False	4	i	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	-4	-4	-4	False	False	False
26.0	2.0	6.5	58	-2	B	-1.0	4	4	2.0	1.0	1/8	True	-1	3.0	3.0	2.0	2a	3	13/2	False	True					False	5	III	g	i		III	III					M	True	True	(-3, 1, -2)	()	-3	-3	minor	minor	i	i, minor	III		i	i	True	III	III, minor		III, minor		III	1	1	1	-3	-3	-3	True	True	True
26.0	4.0	6.5	74	2	D	0.0	4	4	1.0	1.0	1/4	True	-1	3.0	3.0	2.0	2a	5	13/2	False	True					False	5	III	g	i		III	III					M	True	True	(-3, 1, -2)	()	-3	-3	minor	minor	i	i, minor	III		i	i	True	III	III, minor		III, minor		III	1	1	1	1	1	1	True	False	False
28.0	1.0	7.0	57	3	A	0.0	4	4	2.0	1.0	1/16	True	-1	3.0	3.0	2.0	2a	3	7	False	False					False	5	III	g	i		III	III					M	True	True	(-3, 1, -2)	()	-3	-3	minor	minor	i	i, minor	III		i	i	True	III	III, minor		III, minor		III	1	1	1	2	2	2	False	False	False
29.0	1.0	7.25	55	1	G	0.0	4	4	2.0	1.0	1/16	True	-1	3.0	3.0	2.0	2a	3	29/4	False	False					False	5	III	g	i		III	III					M	True	True	(-3, 1, -2)	()	-3	-3	minor	minor	i	i, minor	III		i	i	True	III	III, minor		III, minor		III	1	1	1	0	0	0	False	False	False
30.0	2.0	7.5	53	-1	F	0.0	4	4	2.0	1.0	1/8	True	-1	3.0	3.0	2.0	2a	3	15/2	False	True					False	6	v6	g	i		v6	v		6			m	True	True	(-2, 2, 1)	()	1	-2	minor	minor	i	i, minor	v		i	i	True	v6	v6, minor		v6, minor		v	1	1	1	-2	-2	-2	True	False	True
32.0	2.0	8.0	51	-3	E	-1.0	4	4	2.0	1.0	1/8	True	-1	3.0	3.0	2.0	2a	3	8	False	False					False	6	v6	g	i		v6	v		6			m	True	True	(-2, 2, 1)	()	1	-2	minor	minor	i	i, minor	v		i	i	True	v6	v6, minor		v6, minor		v	1	1	1	-4	-4	-4	False	False	False
32.0	1.0	8.0	74	2	D	0.0	4	4	1.0	1.0	1/16	True	-1	3.0	3.0	2.0	2a	5	8	False	False					False	6	v6	g	i		v6	v		6			m	True	True	(-2, 2, 1)	()	1	-2	minor	minor	i	i, minor	v		i	i	True	v6	v6, minor		v6, minor		v	1	1	1	1	1	1	True	True	False
33.0	1.0	8.25	75	-3	E	-1.0	4	4	1.0	1.0	1/16	True	-1	3.0	3.0	2.0	2a	5	33/4	False	False					False	6	v6	g	i		v6	v		6			m	True	True	(-2, 2, 1)	()	1	-2	minor	minor	i	i, minor	v		i	i	True	v6	v6, minor		v6, minor		v	1	1	1	-4	-4	-4	False	False	False
34.0	4.0	8.5	50	2	D	0.0	4	4	2.0	1.0	1/4	True	-1	3.0	3.0	2.0	2a	3	17/2	False	True					False	7	III6	g	i		III6	III		6			M	True	True	(1, -2, -3)	()	-3	1	minor	minor	i	i, minor	III		i	i	True	III6	III6, minor		III6, minor		III	1	1	1	1	1	1	True	False	True
34.0	2.0	8.5	77	-1	F	0.0	4	4	1.0	1.0	1/8	True	-1	3.0	3.0	2.0	2a	5	17/2	False	True					False	7	III6	g	i		III6	III		6			M	True	True	(1, -2, -3)	()	-3	1	minor	minor	i	i, minor	III		i	i	True	III6	III6, minor		III6, minor		III	1	1	1	-2	-2	-2	True	False	False
36.0	1.0	9.0	79	1	G	0.0	4	4	1.0	1.0	1/16	True	-1	3.0	3.0	2.0	2a	5	9	False	False					False	7	III6	g	i		III6	III		6			M	True	True	(1, -2, -3)	()	-3	1	minor	minor	i	i, minor	III		i	i	True	III6	III6, minor		III6, minor		III	1	1	1	0	0	0	False	False	False
37.0	1.0	9.25	77	-1	F	0.0	4	4	1.0	1.0	1/16	True	-1	3.0	3.0	2.0	2a	5	37/4	False	False					False	7	III6	g	i		III6	III		6			M	True	True	(1, -2, -3)	()	-3	1	minor	minor	i	i, minor	III		i	i	True	III6	III6, minor		III6, minor		III	1	1	1	-2	-2	-2	True	False	False
38.0	1.0	9.5	75	-3	E	-1.0	4	4	1.0	1.0	1/16	True	-1	3.0	3.0	2.0	2a	5	19/2	False	False					False	7	III6	g	i		III6	III		6			M	True	True	(1, -2, -3)	()	-3	1	minor	minor	i	i, minor	III		i	i	True	III6	III6, minor		III6, minor		III	1	1	1	-4	-4	-4	False	False	False
39.0	1.0	9.75	74	2	D	0.0	4	4	1.0	1.0	1/16	True	-1	3.0	3.0	2.0	2a	5	39/4	False	False					False	7	III6	g	i		III6	III		6			M	True	True	(1, -2, -3)	()	-3	1	minor	minor	i	i, minor	III		i	i	True	III6	III6, minor		III6, minor		III	1	1	1	1	1	1	True	False	True
40.0	1.0	10.0	62	2	D	0.0	4	4	2.0	1.0	1/16	True	-1	3.0	3.0	2.0	2a	4	10	False	False					False	7	III6	g	i		III6	III		6			M	True	True	(1, -2, -3)	()	-3	1	minor	minor	i	i, minor	III		i	i	True	III6	III6, minor		III6, minor		III	1	1	1	1	1	1	True	False	True
40.0	1.0	10.0	72	0	C	0.0	4	4	1.0	1.0	1/16	True	-1	3.0	3.0	2.0	2a	5	10	False	False					False	7	III6	g	i		III6	III		6			M	True	True	(1, -2, -3)	()	-3	1	minor	minor	i	i, minor	III		i	i	True	III6	III6, minor		III6, minor		III	1	1	1	-1	-1	-1	False	False	False
41.0	1.0	10.25	63	-3	E	-1.0	4	4	2.0	1.0	1/16	True	-1	3.0	3.0	2.0	2a	4	41/4	False	False					False	7	III6	g	i		III6	III		6			M	True	True	(1, -2, -3)	()	-3	1	minor	minor	i	i, minor	III		i	i	True	III6	III6, minor		III6, minor		III	1	1	1	-4	-4	-4	False	False	False
41.0	1.0	10.25	70	-2	B	-1.0	4	4	1.0	1.0	1/16	True	-1	3.0	3.0	2.0	2a	4	41/4	False	False					False	7	III6	g	i		III6	III		6			M	True	True	(1, -2, -3)	()	-3	1	minor	minor	i	i, minor	III		i	i	True	III6	III6, minor		III6, minor		III	1	1	1	-3	-3	-3	True	True	False
42.0	2.0	10.5	65	-1	F	0.0	4	4	2.0	1.0	1/8	True	-1	4.0	4.0	3.0	3a	4	21/2	False	True					False	8	III.V	g	III		V	V					M	True	False	(1, 5, 2)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V, major		V	1	-2	-2	-2	1	1	True	True	True
42.0	4.0	10.5	69	3	A	0.0	4	4	1.0	1.0	1/4	True	-1	4.0	4.0	3.0	3a	4	21/2	False	True					False	8	III.V	g	III		V	V					M	True	False	(1, 5, 2)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V, major		V	1	-2	-2	2	5	5	True	False	False
44.0	1.0	11.0	67	1	G	0.0	4	4	2.0	1.0	1/16	True	-1	4.0	4.0	3.0	3a	4	11	False	False					False	8	III.V	g	III		V	V					M	True	False	(1, 5, 2)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V, major		V	1	-2	-2	0	3	3	False	False	False
45.0	1.0	11.25	65	-1	F	0.0	4	4	2.0	1.0	1/16	True	-1	4.0	4.0	3.0	3a	4	45/4	False	False					False	8	III.V	g	III		V	V					M	True	False	(1, 5, 2)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V, major		V	1	-2	-2	-2	1	1	True	True	True
46.0	1.0	11.5	63	-3	E	-1.0	4	4	2.0	1.0	1/16	True	-1	4.0	4.0	3.0	3a	4	23/2	False	False					False	8	III.V	g	III		V	V					M	True	False	(1, 5, 2)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V, major		V	1	-2	-2	-4	-1	-1	False	False	False
47.0	1.0	11.75	62	2	D	0.0	4	4	2.0	1.0	1/16	True	-1	4.0	4.0	3.0	3a	4	47/4	False	False					False	8	III.V	g	III		V	V					M	True	False	(1, 5, 2)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V, major		V	1	-2	-2	1	4	4	False	False	False
48.0	1.0	12.0	60	0	C	0.0	4	4	2.0	1.0	1/16	True	-1	4.0	4.0	3.0	3a	4	12	False	False					False	8	III.V	g	III		V	V					M	True	False	(1, 5, 2)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V, major		V	1	-2	-2	-1	2	2	True	False	False
48.0	1.0	12.0	69	3	A	0.0	4	4	1.0	1.0	1/16	True	-1	4.0	4.0	3.0	3a	4	12	False	False					False	8	III.V	g	III		V	V					M	True	False	(1, 5, 2)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V, major		V	1	-2	-2	2	5	5	True	False	False
49.0	1.0	12.25	58	-2	B	-1.0	4	4	2.0	1.0	1/16	True	-1	4.0	4.0	3.0	3a	3	49/4	False	False					False	8	III.V	g	III		V	V					M	True	False	(1, 5, 2)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V, major		V	1	-2	-2	-3	0	0	False	False	False
49.0	1.0	12.25	70	-2	B	-1.0	4	4	1.0	1.0	1/16	True	-1	4.0	4.0	3.0	3a	4	49/4	False	False					False	8	III.V	g	III		V	V					M	True	False	(1, 5, 2)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V, major		V	1	-2	-2	-3	0	0	False	False	False
50.0	2.0	12.5	57	3	A	0.0	4	4	2.0	1.0	1/8	True	-1	4.0	4.0	3.0	3a	3	25/2	False	True					False	9	V65	g	III		V65	V		65			Mm7	True	False	(5, 2, -1, 1)	()	1	5	minor	major	III	III, minor	V		III	III	False	V65	V65, major		V65, major		V	1	-2	-2	2	5	5	True	False	True
50.0	1.0	12.5	72	0	C	0.0	4	4	1.0	1.0	1/16	True	-1	4.0	4.0	3.0	3a	5	25/2	False	True					False	9	V65	g	III		V65	V		65			Mm7	True	False	(5, 2, -1, 1)	()	1	5	minor	major	III	III, minor	V		III	III	False	V65	V65, major		V65, major		V	1	-2	-2	-1	2	2	True	False	False
51.0	1.0	12.75	74	2	D	0.0	4	4	1.0	1.0	1/16	True	-1	4.0	4.0	3.0	3a	5	51/4	False	False					False	9	V65	g	III		V65	V		65			Mm7	True	False	(5, 2, -1, 1)	()	1	5	minor	major	III	III, minor	V		III	III	False	V65	V65, major		V65, major		V	1	-2	-2	1	4	4	False	False	False
52.0	2.0	13.0	53	-1	F	0.0	4	4	2.0	1.0	1/8	True	-1	4.0	4.0	3.0	3a	3	13	False	True					False	10	V7	g	III		V7	V		7			Mm7	True	False	(1, 5, 2, -1)	()	1	1	minor	major	III	III, minor	V		III	III	False	V7	V7, major		V7, major		V	1	-2	-2	-2	1	1	True	True	True
52.0	1.0	13.0	75	-3	E	-1.0	4	4	1.0	1.0	1/16	True	-1	4.0	4.0	3.0	3a	5	13	False	True					False	10	V7	g	III		V7	V		7			Mm7	True	False	(1, 5, 2, -1)	()	1	1	minor	major	III	III, minor	V		III	III	False	V7	V7, major		V7, major		V	1	-2	-2	-4	-1	-1	True	False	False
53.0	1.0	13.25	77	-1	F	0.0	4	4	1.0	1.0	1/16	True	-1	4.0	4.0	3.0	3a	5	53/4	False	False					False	10	V7	g	III		V7	V		7			Mm7	True	False	(1, 5, 2, -1)	()	1	1	minor	major	III	III, minor	V		III	III	False	V7	V7, major		V7, major		V	1	-2	-2	-2	1	1	True	True	True
54.0	2.0	13.5	58	-2	B	-1.0	4	4	2.0	1.0	1/8	True	-1	4.0	4.0	3.0	3a	3	27/2	False	True					False	11	I	g	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	1	-2	-2	-3	0	0	True	True	True
54.0	1.0	13.5	74	2	D	0.0	4	4	1.0	1.0	1/16	True	-1	4.0	4.0	3.0	3a	5	27/2	False	True					False	11	I	g	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	1	-2	-2	1	4	4	True	False	False
55.0	1.0	13.75	76	4	E	0.0	4	4	1.0	1.0	1/16	True	-1	4.0	4.0	3.0	3a	5	55/4	False	False					False	11	I	g	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	1	-2	-2	3	6	6	False	False	False
56.0	2.0	14.0	55	1	G	0.0	4	4	2.0	1.0	1/8	True	-1	4.0	4.0	3.0	3a	3	14	False	True					False	12	VII.ii7	g	VII		ii7	ii		7			mm7	True	False	(2, -1, 3, 0)	()	2	2	minor	major	VII	VII, minor	ii		VII	VII	False	ii7	ii7, major		ii7, major		ii	1	-1	-1	0	2	2	True	True	True
56.0	1.0	14.0	77	-1	F	0.0	4	4	1.0	1.0	1/16	True	-1	4.0	4.0	3.0	3a	5	14	False	True					False	12	VII.ii7	g	VII		ii7	ii		7			mm7	True	False	(2, -1, 3, 0)	()	2	2	minor	major	VII	VII, minor	ii		VII	VII	False	ii7	ii7, major		ii7, major		ii	1	-1	-1	-2	0	0	True	False	False
57.0	1.0	14.25	79	1	G	0.0	4	4	1.0	1.0	1/16	True	-1	4.0	4.0	3.0	3a	5	57/4	False	False					False	12	VII.ii7	g	VII		ii7	ii		7			mm7	True	False	(2, -1, 3, 0)	()	2	2	minor	major	VII	VII, minor	ii		VII	VII	False	ii7	ii7, major		ii7, major		ii	1	-1	-1	0	2	2	True	True	True
58.0	1.0	14.5	60	0	C	0.0	4	4	2.0	1.0	1/16	True	-1	5.0	5.0	4.0	4a	4	29/2	False	True					False	13	V	g	VII		V	V					M	True	False	(1, 5, 2)	()	1	1	minor	major	VII	VII, minor	V		VII	VII	False	V	V, major		V, major		V	1	-1	-1	-1	1	1	True	True	True
58.0	2.0	14.5	76	4	E	0.0	4	4	1.0	1.0	1/8	True	-1	5.0	5.0	4.0	4a	5	29/2	False	True					False	13	V	g	VII		V	V					M	True	False	(1, 5, 2)	()	1	1	minor	major	VII	VII, minor	V		VII	VII	False	V	V, major		V, major		V	1	-1	-1	3	5	5	True	False	False
59.0	1.0	14.75	58	-2	B	-1.0	4	4	2.0	1.0	1/16	True	-1	5.0	5.0	4.0	4a	3	59/4	False	False					False	13	V	g	VII		V	V					M	True	False	(1, 5, 2)	()	1	1	minor	major	VII	VII, minor	V		VII	VII	False	V	V, major		V, major		V	1	-1	-1	-3	-1	-1	False	False	False
60.0	1.0	15.0	57	3	A	0.0	4	4	2.0	1.0	1/16	True	-1	5.0	5.0	4.0	4a	3	15	False	False					False	13	V	g	VII		V	V					M	True	False	(1, 5, 2)	()	1	1	minor	major	VII	VII, minor	V		VII	VII	False	V	V, major		V, major		V	1	-1	-1	2	4	4	False	False	False
60.0	2.0	15.0	72	0	C	0.0	4	4	1.0	1.0	1/8	True	-1	5.0	5.0	4.0	4a	5	15	False	False					False	13	V	g	VII		V	V					M	True	False	(1, 5, 2)	()	1	1	minor	major	VII	VII, minor	V		VII	VII	False	V	V, major		V, major		V	1	-1	-1	-1	1	1	True	True	True
61.0	1.0	15.25	55	1	G	0.0	4	4	2.0	1.0	1/16	True	-1	5.0	5.0	4.0	4a	3	61/4	False	False					False	13	V	g	VII		V	V					M	True	False	(1, 5, 2)	()	1	1	minor	major	VII	VII, minor	V		VII	VII	False	V	V, major		V, major		V	1	-1	-1	0	2	2	True	False	False
62.0	1.0	15.5	53	-1	F	0.0	4	4	2.0	1.0	1/16	True	-1	5.0	5.0	4.0	4a	3	31/2	False	True					False	14	V/IV	g	VII		V/IV	V				IV	M	True	False	(0, 4, 1)	()	0	0	minor	major	VII	VII, minor	V/IV	IV	IV/VII	III	False	V/IV	V/IV, major		V/IV, major	IV	IV	1	-1	-2	-2	0	1	True	True	True
62.0	3.0	15.5	77	-1	F	0.0	4	4	1.0	1.0	3/16	True	-1	5.0	5.0	4.0	4a	5	31/2	False	True					False	14	V/IV	g	VII		V/IV	V				IV	M	True	False	(0, 4, 1)	()	0	0	minor	major	VII	VII, minor	V/IV	IV	IV/VII	III	False	V/IV	V/IV, major		V/IV, major	IV	IV	1	-1	-2	-2	0	1	True	True	True
63.0	1.0	15.75	51	-3	E	-1.0	4	4	2.0	1.0	1/16	True	-1	5.0	5.0	4.0	4a	3	63/4	False	False					False	14	V/IV	g	VII		V/IV	V				IV	M	True	False	(0, 4, 1)	()	0	0	minor	major	VII	VII, minor	V/IV	IV	IV/VII	III	False	V/IV	V/IV, major		V/IV, major	IV	IV	1	-1	-2	-4	-2	-1	False	False	False
64.0	1.0	16.0	50	2	D	0.0	4	4	2.0	1.0	1/16	True	-1	5.0	5.0	4.0	4a	3	16	False	False					False	14	V/IV	g	VII		V/IV	V				IV	M	True	False	(0, 4, 1)	()	0	0	minor	major	VII	VII, minor	V/IV	IV	IV/VII	III	False	V/IV	V/IV, major		V/IV, major	IV	IV	1	-1	-2	1	3	4	False	False	False
65.0	1.0	16.25	48	0	C	0.0	4	4	2.0	1.0	1/16	True	-1	5.0	5.0	4.0	4a	3	65/4	False	False					False	14	V/IV	g	VII		V/IV	V				IV	M	True	False	(0, 4, 1)	()	0	0	minor	major	VII	VII, minor	V/IV	IV	IV/VII	III	False	V/IV	V/IV, major		V/IV, major	IV	IV	1	-1	-2	-1	1	2	True	False	False
65.0	1.0	16.25	75	-3	E	-1.0	4	4	1.0	1.0	1/16	True	-1	5.0	5.0	4.0	4a	5	65/4	False	False					False	14	V/IV	g	VII		V/IV	V				IV	M	True	False	(0, 4, 1)	()	0	0	minor	major	VII	VII, minor	V/IV	IV	IV/VII	III	False	V/IV	V/IV, major		V/IV, major	IV	IV	1	-1	-2	-4	-2	-1	False	False	False
66.0	1.0	16.5	46	-2	B	-1.0	4	4	2.0	1.0	1/16	True	-1	5.0	5.0	4.0	4a	2	33/2	False	True					False	15	IV	g	VII		IV	IV					M	True	False	(-1, 3, 0)	()	-1	-1	minor	major	VII	VII, minor	IV		VII	VII	False	IV	IV, major		IV, major		IV	1	-1	-1	-3	-1	-1	True	True	True
66.0	1.0	16.5	74	2	D	0.0	4	4	1.0	1.0	1/16	True	-1	5.0	5.0	4.0	4a	5	33/2	False	True					False	15	IV	g	VII		IV	IV					M	True	False	(-1, 3, 0)	()	-1	-1	minor	major	VII	VII, minor	IV		VII	VII	False	IV	IV, major		IV, major		IV	1	-1	-1	1	3	3	True	False	False
67.0	1.0	16.75	45	3	A	0.0	4	4	2.0	1.0	1/16	True	-1	5.0	5.0	4.0	4a	2	67/4	False	False					False	15	IV	g	VII		IV	IV					M	True	False	(-1, 3, 0)	()	-1	-1	minor	major	VII	VII, minor	IV		VII	VII	False	IV	IV, major		IV, major		IV	1	-1	-1	2	4	4	False	False	False
