onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	cadence_subtype	phraseend	is_phrase_ending	unfolded_harmony_index	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
34.0	2.0	8.5	74	2	D	0.0	3	4	1.0	1.0	1/8	True	-1	3.0	3.0	3.0	3a	5	17/2	False	False					False	4		i	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	1	1	1	True	False	False
36.0	2.0	9.0	75	-3	E	-1.0	3	4	2.0	1.0	1/8	True	-1	4.0	4.0	4.0	4a	5	9	False	True					False	5		VI	g	i		VI	VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VI	VI, minor		VI, minor		VI	1	1	1	-4	-4	-4	True	True	True
36.0	4.0	9.0	79	1	G	0.0	3	4	1.0	1.0	1/4	True	-1	4.0	4.0	4.0	4a	5	9	False	True					False	5		VI	g	i		VI	VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VI	VI, minor		VI, minor		VI	1	1	1	0	0	0	True	False	False
38.0	2.0	9.5	77	-1	F	0.0	3	4	2.0	1.0	1/8	True	-1	4.0	4.0	4.0	4a	5	19/2	False	False					False	5		VI	g	i		VI	VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VI	VI, minor		VI, minor		VI	1	1	1	-2	-2	-2	False	False	False
40.0	2.0	10.0	75	-3	E	-1.0	3	4	2.0	1.0	1/8	True	-1	4.0	4.0	4.0	4a	5	10	False	False					False	5		VI	g	i		VI	VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VI	VI, minor		VI, minor		VI	1	1	1	-4	-4	-4	True	True	True
40.0	6.0	10.0	79	1	G	0.0	3	4	1.0	1.0	3/8	True	-1	4.0	4.0	4.0	4a	5	10	False	False					False	5		VI	g	i		VI	VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VI	VI, minor		VI, minor		VI	1	1	1	0	0	0	True	False	False
42.0	2.0	10.5	74	2	D	0.0	3	4	2.0	1.0	1/8	True	-1	4.0	4.0	4.0	4a	5	21/2	False	False					False	5		VI	g	i		VI	VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VI	VI, minor		VI, minor		VI	1	1	1	1	1	1	False	False	False
44.0	2.0	11.0	75	-3	E	-1.0	3	4	2.0	1.0	1/8	True	-1	4.0	4.0	4.0	4a	5	11	False	False					False	5		VI	g	i		VI	VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VI	VI, minor		VI, minor		VI	1	1	1	-4	-4	-4	True	True	True
46.0	2.0	11.5	72	0	C	0.0	3	4	2.0	1.0	1/8	True	-1	4.0	4.0	4.0	4a	5	23/2	False	True					False	6		ii%65	g	i		ii%65	ii	%	65			%7	True	True	(-1, -4, 0, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	ii%65	ii%65, minor		ii%65, minor		ii	1	1	1	-1	-1	-1	True	False	True
46.0	2.0	11.5	81	3	A	0.0	3	4	1.0	1.0	1/8	True	-1	4.0	4.0	4.0	4a	5	23/2	False	True					False	6		ii%65	g	i		ii%65	ii	%	65			%7	True	True	(-1, -4, 0, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	ii%65	ii%65, minor		ii%65, minor		ii	1	1	1	2	2	2	True	True	False
48.0	4.0	12.0	74	2	D	0.0	3	4	2.0	1.0	1/4	True	-1	5.0	5.0	5.0	5a	5	12	False	True					False	7		V	g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	1	1	1	1	1	1	True	True	True
48.0	4.0	12.0	78	6	F	1.0	3	4	1.0	1.0	1/4	True	-1	5.0	5.0	5.0	5a	5	12	False	True					False	7		V	g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	1	1	1	5	5	5	True	False	False
52.0	4.0	13.0	66	6	F	1.0	3	4	2.0	1.0	1/4	True	-1	5.0	5.0	5.0	5a	4	13	False	True					False	8		V65	g	i		V65	V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	1	1	1	5	5	5	True	False	True
52.0	6.0	13.0	81	3	A	0.0	3	4	1.0	1.0	3/8	True	-1	5.0	5.0	5.0	5a	5	13	False	True					False	8		V65	g	i		V65	V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	1	1	1	2	2	2	True	False	False
56.0	4.0	14.0	62	2	D	0.0	3	4	2.0	1.0	1/4	True	-1	5.0	5.0	5.0	5a	4	14	False	True					False	9		V7	g	i		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	1	1	1	1	1	1	True	True	True
58.0	2.0	14.5	81	3	A	0.0	3	4	1.0	1.0	1/8	True	-1	5.0	5.0	5.0	5a	5	29/2	False	False					False	9		V7	g	i		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	1	1	1	2	2	2	True	False	False
60.0	4.0	15.0	70	-2	B	-1.0	3	4	2.0	1.0	1/4	True	-1	6.0	6.0	6.0	6a	4	15	False	True					False	10		III+M7(9)	g	i		III+M7(9)	III	+M	7	9		+M7	True	True	(-3, 1, 5, 2)	(-1,)	-3	-3	minor	minor	i	i, minor	III		i	i	True	III+M7	III+M7, minor		III+M7(9), minor		III	1	1	1	-3	-3	-3	True	True	True
60.0	3.0	15.0	81	3	A	0.0	3	4	1.0	1.0	3/16	True	-1	6.0	6.0	6.0	6a	5	15	False	True					False	10		III+M7(9)	g	i		III+M7(9)	III	+M	7	9		+M7	True	True	(-3, 1, 5, 2)	(-1,)	-3	-3	minor	minor	i	i, minor	III		i	i	True	III+M7	III+M7, minor		III+M7(9), minor		III	1	1	1	2	2	2	True	False	False
63.0	1.0	15.75	82	-2	B	-1.0	3	4	1.0	1.0	1/16	True	-1	6.0	6.0	6.0	6a	5	63/4	False	False					False	10		III+M7(9)	g	i		III+M7(9)	III	+M	7	9		+M7	True	True	(-3, 1, 5, 2)	(-1,)	-3	-3	minor	minor	i	i, minor	III		i	i	True	III+M7	III+M7, minor		III+M7(9), minor		III	1	1	1	-3	-3	-3	True	True	True
64.0	6.0	16.0	70	-2	B	-1.0	3	4	2.0	1.0	3/8	True	-1	6.0	6.0	6.0	6a	4	16	False	True					False	11		i6	g	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	1	1	1	-3	-3	-3	True	False	True
64.0	6.0	16.0	79	1	G	0.0	3	4	1.0	1.0	3/8	True	-1	6.0	6.0	6.0	6a	5	16	False	True					False	11		i6	g	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	1	1	1	0	0	0	True	True	False
70.0	2.0	17.5	72	0	C	0.0	3	4	2.0	1.0	1/8	True	-1	6.0	6.0	6.0	6a	5	35/2	False	True					False	12		iv	g	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	1	1	1	-1	-1	-1	True	True	True
70.0	2.0	17.5	79	1	G	0.0	3	4	1.0	1.0	1/8	True	-1	6.0	6.0	6.0	6a	5	35/2	False	True					False	12		iv	g	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	1	1	1	0	0	0	True	False	False
72.0	4.0	18.0	69	3	A	0.0	3	4	2.0	1.0	1/4	True	-1	7.0	7.0	7.0	7a	4	18	False	True					False	13		ii%7	g	i		ii%7	ii	%	7			%7	True	True	(2, -1, -4, 0)	()	2	2	minor	minor	i	i, minor	ii		i	i	True	ii%7	ii%7, minor		ii%7, minor		ii	1	1	1	2	2	2	True	True	True
72.0	3.0	18.0	79	1	G	0.0	3	4	1.0	1.0	3/16	True	-1	7.0	7.0	7.0	7a	5	18	False	True					False	13		ii%7	g	i		ii%7	ii	%	7			%7	True	True	(2, -1, -4, 0)	()	2	2	minor	minor	i	i, minor	ii		i	i	True	ii%7	ii%7, minor		ii%7, minor		ii	1	1	1	0	0	0	True	False	False
75.0	1.0	18.75	81	3	A	0.0	3	4	1.0	1.0	1/16	True	-1	7.0	7.0	7.0	7a	5	75/4	False	False					False	13		ii%7	g	i		ii%7	ii	%	7			%7	True	True	(2, -1, -4, 0)	()	2	2	minor	minor	i	i, minor	ii		i	i	True	ii%7	ii%7, minor		ii%7, minor		ii	1	1	1	2	2	2	True	True	True
76.0	6.0	19.0	69	3	A	0.0	3	4	2.0	1.0	3/8	True	-1	7.0	7.0	7.0	7a	4	19	False	True					False	14		V43	g	i		V43	V		43			Mm7	True	True	(2, -1, 1, 5)	()	1	2	minor	minor	i	i, minor	V		i	i	True	V43	V43, minor		V43, minor		V	1	1	1	2	2	2	True	False	True
76.0	6.0	19.0	78	6	F	1.0	3	4	1.0	1.0	3/8	True	-1	7.0	7.0	7.0	7a	5	19	False	True					False	14		V43	g	i		V43	V		43			Mm7	True	True	(2, -1, 1, 5)	()	1	2	minor	minor	i	i, minor	V		i	i	True	V43	V43, minor		V43, minor		V	1	1	1	5	5	5	True	False	False
82.0	1.0	20.5	67	1	G	0.0	3	4	2.0	1.0	1/16	True	-1	7.0	7.0	7.0	7a	4	41/2	False	False					False	14		V43	g	i		V43	V		43			Mm7	True	True	(2, -1, 1, 5)	()	1	2	minor	minor	i	i, minor	V		i	i	True	V43	V43, minor		V43, minor		V	1	1	1	0	0	0	False	False	False
82.0	2.0	20.5	79	1	G	0.0	3	4	1.0	1.0	1/8	True	-1	7.0	7.0	7.0	7a	5	41/2	False	False					False	14		V43	g	i		V43	V		43			Mm7	True	True	(2, -1, 1, 5)	()	1	2	minor	minor	i	i, minor	V		i	i	True	V43	V43, minor		V43, minor		V	1	1	1	0	0	0	False	False	False
83.0	1.0	20.75	69	3	A	0.0	3	4	2.0	1.0	1/16	True	-1	7.0	7.0	7.0	7a	4	83/4	False	False					False	14		V43	g	i		V43	V		43			Mm7	True	True	(2, -1, 1, 5)	()	1	2	minor	minor	i	i, minor	V		i	i	True	V43	V43, minor		V43, minor		V	1	1	1	2	2	2	True	False	True
84.0	4.0	21.0	67	1	G	0.0	3	4	2.0	1.0	1/4	True	-1	8.0	8.0	8.0	8a	4	21	False	True					False	15		i	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	0	0	0	True	True	True
84.0	4.0	21.0	79	1	G	0.0	3	4	1.0	1.0	1/4	True	-1	8.0	8.0	8.0	8a	5	21	False	True					False	15		i	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	0	0	0	True	True	True
88.0	4.0	22.0	58	-2	B	-1.0	3	4	2.0	1.0	1/4	True	-1	8.0	8.0	8.0	8a	3	22	False	True					False	16		i6	g	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	1	1	1	-3	-3	-3	True	False	True
88.0	6.0	22.0	74	2	D	0.0	3	4	1.0	1.0	3/8	True	-1	8.0	8.0	8.0	8a	5	22	False	True					False	16		i6	g	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	1	1	1	1	1	1	True	False	False
92.0	4.0	23.0	55	1	G	0.0	3	4	2.0	1.0	1/4	True	-1	8.0	8.0	8.0	8a	3	23	False	True					False	17		i	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	0	0	0	True	True	True
94.0	2.0	23.5	74	2	D	0.0	3	4	1.0	1.0	1/8	True	-1	8.0	8.0	8.0	8a	5	47/2	False	False					False	17		i	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	1	1	1	True	False	False
96.0	4.0	24.0	63	-3	E	-1.0	3	4	2.0	1.0	1/4	True	-1	9.0	9.0	9.0	9a	4	24	False	True					False	18		VIM7	g	i		VIM7	VI	M	7			MM7	True	True	(-4, 0, -3, 1)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VIM7	VIM7, minor		VIM7, minor		VI	1	1	1	-4	-4	-4	True	True	True
96.0	3.0	24.0	74	2	D	0.0	3	4	1.0	1.0	3/16	True	-1	9.0	9.0	9.0	9a	5	24	False	True					False	18		VIM7	g	i		VIM7	VI	M	7			MM7	True	True	(-4, 0, -3, 1)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VIM7	VIM7, minor		VIM7, minor		VI	1	1	1	1	1	1	True	False	False
99.0	1.0	24.75	75	-3	E	-1.0	3	4	1.0	1.0	1/16	True	-1	9.0	9.0	9.0	9a	5	99/4	False	False					False	18		VIM7	g	i		VIM7	VI	M	7			MM7	True	True	(-4, 0, -3, 1)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VIM7	VIM7, minor		VIM7, minor		VI	1	1	1	-4	-4	-4	True	True	True
100.0	6.0	25.0	63	-3	E	-1.0	3	4	2.0	1.0	3/8	True	-1	9.0	9.0	9.0	9a	4	25	False	True					False	19		iv6	g	i		iv6	iv		6			m	True	True	(-4, 0, -1)	()	-1	-4	minor	minor	i	i, minor	iv		i	i	True	iv6	iv6, minor		iv6, minor		iv	1	1	1	-4	-4	-4	True	False	True
100.0	6.0	25.0	72	0	C	0.0	3	4	1.0	1.0	3/8	True	-1	9.0	9.0	9.0	9a	5	25	False	True					False	19		iv6	g	i		iv6	iv		6			m	True	True	(-4, 0, -1)	()	-1	-4	minor	minor	i	i, minor	iv		i	i	True	iv6	iv6, minor		iv6, minor		iv	1	1	1	-1	-1	-1	True	True	False
106.0	2.0	26.5	65	-1	F	0.0	3	4	2.0	1.0	1/8	True	-1	9.0	9.0	9.0	9a	4	53/2	False	True					False	20		VII	g	i		VII	VII					M	True	True	(-2, 2, -1)	()	-2	-2	minor	minor	i	i, minor	VII		i	i	True	VII	VII, minor		VII, minor		VII	1	1	1	-2	-2	-2	True	True	True
106.0	2.0	26.5	72	0	C	0.0	3	4	1.0	1.0	1/8	True	-1	9.0	9.0	9.0	9a	5	53/2	False	True					False	20		VII	g	i		VII	VII					M	True	True	(-2, 2, -1)	()	-2	-2	minor	minor	i	i, minor	VII		i	i	True	VII	VII, minor		VII, minor		VII	1	1	1	-1	-1	-1	True	False	False
108.0	4.0	27.0	62	2	D	0.0	3	4	2.0	1.0	1/4	True	-1	10.0	10.0	10.0	10a	4	27	False	True					False	21		v7	g	i		v7	v		7			mm7	True	True	(1, -2, 2, -1)	()	1	1	minor	minor	i	i, minor	v		i	i	True	v7	v7, minor		v7, minor		v	1	1	1	1	1	1	True	True	True
108.0	4.0	27.0	72	0	C	0.0	3	4	1.0	1.0	1/4	True	-1	10.0	10.0	10.0	10a	5	27	False	True					False	21		v7	g	i		v7	v		7			mm7	True	True	(1, -2, 2, -1)	()	1	1	minor	minor	i	i, minor	v		i	i	True	v7	v7, minor		v7, minor		v	1	1	1	-1	-1	-1	True	False	False
112.0	6.0	28.0	62	2	D	0.0	3	4	2.0	1.0	3/8	True	-1	10.0	10.0	10.0	10a	4	28	False	True					False	22		III6	g	i		III6	III		6			M	True	True	(1, -2, -3)	()	-3	1	minor	minor	i	i, minor	III		i	i	True	III6	III6, minor		III6, minor		III	1	1	1	1	1	1	True	False	True
112.0	6.0	28.0	70	-2	B	-1.0	3	4	1.0	1.0	3/8	True	-1	10.0	10.0	10.0	10a	4	28	False	True					False	22		III6	g	i		III6	III		6			M	True	True	(1, -2, -3)	()	-3	1	minor	minor	i	i, minor	III		i	i	True	III6	III6, minor		III6, minor		III	1	1	1	-3	-3	-3	True	True	False
118.0	2.0	29.5	63	-3	E	-1.0	3	4	2.0	1.0	1/8	True	-1	10.0	10.0	10.0	10a	4	59/2	False	True					False	23		VI	g	i		VI	VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VI	VI, minor		VI, minor		VI	1	1	1	-4	-4	-4	True	True	True
118.0	2.0	29.5	70	-2	B	-1.0	3	4	1.0	1.0	1/8	True	-1	10.0	10.0	10.0	10a	4	59/2	False	True					False	23		VI	g	i		VI	VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VI	VI, minor		VI, minor		VI	1	1	1	-3	-3	-3	True	False	False
120.0	2.0	30.0	60	0	C	0.0	3	4	2.0	1.0	1/8	True	-1	11.0	11.0	11.0	11a	4	30	False	True					False	24		iv7	g	i		iv7	iv		7			mm7	True	True	(-1, -4, 0, -3)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv7	iv7, minor		iv7, minor		iv	1	1	1	-1	-1	-1	True	True	True
120.0	4.0	30.0	75	-3	E	-1.0	3	4	1.0	1.0	1/4	True	-1	11.0	11.0	11.0	11a	5	30	False	True					False	24		iv7	g	i		iv7	iv		7			mm7	True	True	(-1, -4, 0, -3)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv7	iv7, minor		iv7, minor		iv	1	1	1	-4	-4	-4	True	False	False
122.0	2.0	30.5	62	2	D	0.0	3	4	2.0	1.0	1/8	True	-1	11.0	11.0	11.0	11a	4	61/2	False	False					False	24		iv7	g	i		iv7	iv		7			mm7	True	True	(-1, -4, 0, -3)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv7	iv7, minor		iv7, minor		iv	1	1	1	1	1	1	False	False	False
124.0	2.0	31.0	60	0	C	0.0	3	4	2.0	1.0	1/8	True	-1	11.0	11.0	11.0	11a	4	31	False	True					False	25		ii%65	g	i		ii%65	ii	%	65			%7	True	True	(-1, -4, 0, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	ii%65	ii%65, minor		ii%65, minor		ii	1	1	1	-1	-1	-1	True	False	True
124.0	6.0	31.0	69	3	A	0.0	3	4	1.0	1.0	3/8	True	-1	11.0	11.0	11.0	11a	4	31	False	True					False	25		ii%65	g	i		ii%65	ii	%	65			%7	True	True	(-1, -4, 0, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	ii%65	ii%65, minor		ii%65, minor		ii	1	1	1	2	2	2	True	True	False
126.0	2.0	31.5	58	-2	B	-1.0	3	4	2.0	1.0	1/8	True	-1	11.0	11.0	11.0	11a	3	63/2	False	False					False	25		ii%65	g	i		ii%65	ii	%	65			%7	True	True	(-1, -4, 0, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	ii%65	ii%65, minor		ii%65, minor		ii	1	1	1	-3	-3	-3	False	False	False
128.0	2.0	32.0	60	0	C	0.0	3	4	2.0	1.0	1/8	True	-1	11.0	11.0	11.0	11a	4	32	False	False					False	25		ii%65	g	i		ii%65	ii	%	65			%7	True	True	(-1, -4, 0, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	ii%65	ii%65, minor		ii%65, minor		ii	1	1	1	-1	-1	-1	True	False	True
130.0	2.0	32.5	57	3	A	0.0	3	4	2.0	1.0	1/8	True	-1	11.0	11.0	11.0	11a	3	65/2	False	False					False	25		ii%65	g	i		ii%65	ii	%	65			%7	True	True	(-1, -4, 0, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	ii%65	ii%65, minor		ii%65, minor		ii	1	1	1	2	2	2	True	True	False
130.0	2.0	32.5	72	0	C	0.0	3	4	1.0	1.0	1/8	True	-1	11.0	11.0	11.0	11a	5	65/2	False	False					False	25		ii%65	g	i		ii%65	ii	%	65			%7	True	True	(-1, -4, 0, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	ii%65	ii%65, minor		ii%65, minor		ii	1	1	1	-1	-1	-1	True	False	True
132.0	4.0	33.0	62	2	D	0.0	3	4	2.0	1.0	1/4	True	-1	12.0	12.0	12.0	12a	4	33	False	True	HC.CON	HC	CON	}	True	26		V|HC.CON}	g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	1	1	1	1	1	1	True	True	True
132.0	4.0	33.0	66	6	F	1.0	3	4	1.0	1.0	1/4	True	-1	12.0	12.0	12.0	12a	4	33	False	True	HC.CON	HC	CON	}	True	26		V|HC.CON}	g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	1	1	1	5	5	5	True	False	False
136.0	4.0	34.0	54	6	F	1.0	3	4	2.0	1.0	1/4	True	-1	12.0	12.0	12.0	12a	3	34	False	True					False	27		V65	g	i		V65	V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	1	1	1	5	5	5	True	False	True
140.0	4.0	35.0	50	2	D	0.0	3	4	2.0	1.0	1/4	True	-1	12.0	12.0	12.0	12a	3	35	False	True				{	False	28		V7{	g	i		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	1	1	1	1	1	1	True	True	True
140.0	3.0	35.0	69	3	A	0.0	3	4	1.0	1.0	3/16	True	-1	12.0	12.0	12.0	12a	4	35	False	True				{	False	28		V7{	g	i		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	1	1	1	2	2	2	True	False	False
143.0	1.0	35.75	69	3	A	0.0	3	4	1.0	1.0	1/16	True	-1	12.0	12.0	12.0	12a	4	143/4	False	False					False	28		V7{	g	i		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	1	1	1	2	2	2	True	False	False
