onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	cadence_subtype	phraseend	is_phrase_ending	unfolded_harmony_index	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
14.0	2.0	7.0	54	6	F	1.0	3	8	2.0	1.0	1/8	True	1	4.0	4.0	3.0	3a	3	7/2	False	True					False	4		V65	G	I		V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	1	1	1	5	5	5	True	False	True
14.0	4.0	7.0	74	2	D	0.0	3	8	1.0	1.0	1/4	True	1	4.0	4.0	3.0	3a	5	7/2	False	True					False	4		V65	G	I		V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	1	1	1	1	1	1	True	True	False
16.0	2.0	8.0	50	2	D	0.0	3	8	2.0	1.0	1/8	True	1	4.0	4.0	3.0	3a	3	4	False	False					False	4		V65	G	I		V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	1	1	1	1	1	1	True	True	False
18.0	2.0	9.0	54	6	F	1.0	3	8	2.0	1.0	1/8	True	1	4.0	4.0	3.0	3a	3	9/2	False	False					False	4		V65	G	I		V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	1	1	1	5	5	5	True	False	True
18.0	2.0	9.0	72	0	C	0.0	3	8	1.0	1.0	1/8	True	1	4.0	4.0	3.0	3a	5	9/2	False	False					False	4		V65	G	I		V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	1	1	1	-1	-1	-1	True	False	False
20.0	2.0	10.0	55	1	G	0.0	3	8	2.0	1.0	1/8	True	1	5.0	5.0	4.0	4a	3	5	False	False					False	5		I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	0	0	0	True	True	True
20.0	2.0	10.0	71	5	B	0.0	3	8	1.0	1.0	1/8	True	1	5.0	5.0	4.0	4a	4	5	False	False					False	5		I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	4	4	4	True	False	False
22.0	2.0	11.0	43	1	G	0.0	3	8	2.0	1.0	1/8	True	1	5.0	5.0	4.0	4a	2	11/2	False	False					False	5		I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	0	0	0	True	True	True
22.0	2.0	11.0	67	1	G	0.0	3	8	1.0	1.0	1/8	True	1	5.0	5.0	4.0	4a	4	11/2	False	False					False	5		I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	0	0	0	True	True	True
24.0	2.0	12.0	55	1	G	0.0	3	8	2.0	1.0	1/8	True	1	5.0	5.0	4.0	4a	3	6	False	False					False	5		I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	0	0	0	True	True	True
24.0	2.0	12.0	79	1	G	0.0	3	8	1.0	1.0	1/8	True	1	5.0	5.0	4.0	4a	5	6	False	False					False	5		I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	0	0	0	True	True	True
26.0	2.0	13.0	55	1	G	0.0	3	8	2.0	1.0	1/8	True	1	6.0	6.0	5.0	5a	3	13/2	False	True					False	6		I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	0	0	0	True	True	True
26.0	4.0	13.0	79	1	G	0.0	3	8	1.0	1.0	1/4	True	1	6.0	6.0	5.0	5a	5	13/2	False	True					False	6		I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	0	0	0	True	True	True
28.0	2.0	14.0	57	3	A	0.0	3	8	2.0	1.0	1/8	True	1	6.0	6.0	5.0	5a	3	7	False	False					False	6		I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	2	2	2	False	False	False
30.0	2.0	15.0	59	5	B	0.0	3	8	2.0	1.0	1/8	True	1	6.0	6.0	5.0	5a	3	15/2	False	True					False	7		IM65	G	I		IM65	I	M	65			MM7	False	False	(4, 1, 5, 0)	()	0	4	major	major	I	I, major	I		I	I	False	IM65	IM65, major		IM65, major		I	1	1	1	4	4	4	True	False	True
30.0	2.0	15.0	78	6	F	1.0	3	8	1.0	1.0	1/8	True	1	6.0	6.0	5.0	5a	5	15/2	False	True					False	7		IM65	G	I		IM65	I	M	65			MM7	False	False	(4, 1, 5, 0)	()	0	4	major	major	I	I, major	I		I	I	False	IM65	IM65, major		IM65, major		I	1	1	1	5	5	5	True	False	False
32.0	2.0	16.0	60	0	C	0.0	3	8	2.0	1.0	1/8	True	1	7.0	7.0	6.0	6a	4	8	False	True					False	8		IV	G	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	1	1	1	-1	-1	-1	True	True	True
32.0	2.0	16.0	76	4	E	0.0	3	8	1.0	1.0	1/8	True	1	7.0	7.0	6.0	6a	5	8	False	True					False	8		IV	G	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	1	1	1	3	3	3	True	False	False
34.0	2.0	17.0	59	5	B	0.0	3	8	2.0	1.0	1/8	True	1	7.0	7.0	6.0	6a	3	17/2	False	False					False	8		IV	G	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	1	1	1	4	4	4	False	False	False
34.0	2.0	17.0	78	6	F	1.0	3	8	1.0	1.0	1/8	True	1	7.0	7.0	6.0	6a	5	17/2	False	False					False	8		IV	G	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	1	1	1	5	5	5	False	False	False
36.0	2.0	18.0	57	3	A	0.0	3	8	2.0	1.0	1/8	True	1	7.0	7.0	6.0	6a	3	9	False	True					False	9		ii7	G	I		ii7	ii		7			mm7	False	False	(2, -1, 3, 0)	()	2	2	major	major	I	I, major	ii		I	I	False	ii7	ii7, major		ii7, major		ii	1	1	1	2	2	2	True	True	True
36.0	2.0	18.0	79	1	G	0.0	3	8	1.0	1.0	1/8	True	1	7.0	7.0	6.0	6a	5	9	False	True					False	9		ii7	G	I		ii7	ii		7			mm7	False	False	(2, -1, 3, 0)	()	2	2	major	major	I	I, major	ii		I	I	False	ii7	ii7, major		ii7, major		ii	1	1	1	0	0	0	True	False	False
38.0	2.0	19.0	59	5	B	0.0	3	8	2.0	1.0	1/8	True	1	8.0	8.0	7.0	7a	3	19/2	False	True					False	10		I6	G	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	1	1	1	4	4	4	True	False	True
38.0	2.0	19.0	74	2	D	0.0	3	8	1.0	1.0	1/8	True	1	8.0	8.0	7.0	7a	5	19/2	False	True					False	10		I6	G	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	1	1	1	1	1	1	True	False	False
40.0	2.0	20.0	57	3	A	0.0	3	8	2.0	1.0	1/8	True	1	8.0	8.0	7.0	7a	3	10	False	False					False	10		I6	G	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	1	1	1	2	2	2	False	False	False
40.0	1.0	20.0	76	4	E	0.0	3	8	1.0	1.0	1/16	True	1	8.0	8.0	7.0	7a	5	10	False	False					False	10		I6	G	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	1	1	1	3	3	3	False	False	False
41.0	1.0	20.5	74	2	D	0.0	3	8	1.0	1.0	1/16	True	1	8.0	8.0	7.0	7a	5	41/4	False	False					False	10		I6	G	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	1	1	1	1	1	1	True	False	False
42.0	2.0	21.0	55	1	G	0.0	3	8	2.0	1.0	1/8	True	1	8.0	8.0	7.0	7a	3	21/2	False	True					False	11		I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	0	0	0	True	True	True
42.0	1.0	21.0	72	0	C	0.0	3	8	1.0	1.0	1/16	True	1	8.0	8.0	7.0	7a	5	21/2	False	True					False	11		I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	-1	-1	-1	False	False	False
43.0	1.0	21.5	71	5	B	0.0	3	8	1.0	1.0	1/16	True	1	8.0	8.0	7.0	7a	4	43/4	False	False					False	11		I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	4	4	4	True	False	False
44.0	4.0	22.0	62	2	D	0.0	3	8	2.0	1.0	1/4	True	1	9.0	9.0	8.0	8a	4	11	False	True	HC.SIM	HC	SIM	}	True	12		V|HC.SIM}	G	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	1	1	1	1	1	1	True	True	True
44.0	4.0	22.0	69	3	A	0.0	3	8	1.0	1.0	1/4	True	1	9.0	9.0	8.0	8a	4	11	False	True	HC.SIM	HC	SIM	}	True	12		V|HC.SIM}	G	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	1	1	1	2	2	2	True	False	False
48.0	2.0	24.0	55	1	G	0.0	3	8	2.0	1.0	1/8	True	1	1.0	10.0	0.0	8a	3	12	True	True				{	False	13		G.I{	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	0	0	0	True	True	True
48.0	2.0	24.0	71	5	B	0.0	3	8	1.0	1.0	1/8	True	1	1.0	10.0	0.0	8a	4	12	True	True				{	False	13		G.I{	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	4	4	4	True	False	False
50.0	2.0	25.0	55	1	G	0.0	3	8	2.0	1.0	1/8	True	1	2.0	11.0	1.0	1b	3	25/2	False	False					False	13		G.I{	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	0	0	0	True	True	True
50.0	4.0	25.0	71	5	B	0.0	3	8	1.0	1.0	1/4	True	1	2.0	11.0	1.0	1b	4	25/2	False	False					False	13		G.I{	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	4	4	4	True	False	False
52.0	2.0	26.0	47	5	B	0.0	3	8	2.0	1.0	1/8	True	1	2.0	11.0	1.0	1b	2	13	False	True					False	14		I6	G	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	1	1	1	4	4	4	True	False	True
54.0	2.0	27.0	50	2	D	0.0	3	8	2.0	1.0	1/8	True	1	2.0	11.0	1.0	1b	3	27/2	False	True					False	15		V	G	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	1	1	1	1	1	1	True	True	True
54.0	2.0	27.0	69	3	A	0.0	3	8	1.0	1.0	1/8	True	1	2.0	11.0	1.0	1b	4	27/2	False	True					False	15		V	G	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	1	1	1	2	2	2	True	False	False
56.0	4.0	28.0	43	1	G	0.0	3	8	2.0	1.0	1/4	True	1	3.0	12.0	2.0	2b	2	14	False	True					False	16		I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	0	0	0	True	True	True
56.0	2.0	28.0	67	1	G	0.0	3	8	1.0	1.0	1/8	True	1	3.0	12.0	2.0	2b	4	14	False	True					False	16		I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	0	0	0	True	True	True
58.0	2.0	29.0	62	2	D	0.0	3	8	1.0	1.0	1/8	True	1	3.0	12.0	2.0	2b	4	29/2	False	False					False	16		I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	1	1	1	True	False	False
60.0	2.0	30.0	55	1	G	0.0	3	8	2.0	1.0	1/8	True	1	3.0	12.0	2.0	2b	3	15	False	False					False	16		I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	0	0	0	True	True	True
60.0	2.0	30.0	74	2	D	0.0	3	8	1.0	1.0	1/8	True	1	3.0	12.0	2.0	2b	5	15	False	False					False	16		I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	1	1	1	True	False	False
62.0	2.0	31.0	54	6	F	1.0	3	8	2.0	1.0	1/8	True	1	4.0	13.0	3.0	3b	3	31/2	False	True					False	17		V65	G	I		V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	1	1	1	5	5	5	True	False	True
62.0	4.0	31.0	74	2	D	0.0	3	8	1.0	1.0	1/4	True	1	4.0	13.0	3.0	3b	5	31/2	False	True					False	17		V65	G	I		V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	1	1	1	1	1	1	True	True	False
64.0	2.0	32.0	50	2	D	0.0	3	8	2.0	1.0	1/8	True	1	4.0	13.0	3.0	3b	3	16	False	False					False	17		V65	G	I		V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	1	1	1	1	1	1	True	True	False
66.0	2.0	33.0	54	6	F	1.0	3	8	2.0	1.0	1/8	True	1	4.0	13.0	3.0	3b	3	33/2	False	False					False	17		V65	G	I		V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	1	1	1	5	5	5	True	False	True
66.0	2.0	33.0	72	0	C	0.0	3	8	1.0	1.0	1/8	True	1	4.0	13.0	3.0	3b	5	33/2	False	False					False	17		V65	G	I		V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	1	1	1	-1	-1	-1	True	False	False
68.0	2.0	34.0	55	1	G	0.0	3	8	2.0	1.0	1/8	True	1	5.0	14.0	4.0	4b	3	17	False	False					False	18		I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	0	0	0	True	True	True
68.0	2.0	34.0	71	5	B	0.0	3	8	1.0	1.0	1/8	True	1	5.0	14.0	4.0	4b	4	17	False	False					False	18		I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	4	4	4	True	False	False
70.0	2.0	35.0	43	1	G	0.0	3	8	2.0	1.0	1/8	True	1	5.0	14.0	4.0	4b	2	35/2	False	False					False	18		I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	0	0	0	True	True	True
70.0	2.0	35.0	67	1	G	0.0	3	8	1.0	1.0	1/8	True	1	5.0	14.0	4.0	4b	4	35/2	False	False					False	18		I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	0	0	0	True	True	True
72.0	2.0	36.0	55	1	G	0.0	3	8	2.0	1.0	1/8	True	1	5.0	14.0	4.0	4b	3	18	False	False					False	18		I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	0	0	0	True	True	True
72.0	2.0	36.0	79	1	G	0.0	3	8	1.0	1.0	1/8	True	1	5.0	14.0	4.0	4b	5	18	False	False					False	18		I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	0	0	0	True	True	True
74.0	2.0	37.0	55	1	G	0.0	3	8	2.0	1.0	1/8	True	1	6.0	15.0	5.0	5b	3	37/2	False	True					False	19		I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	0	0	0	True	True	True
74.0	4.0	37.0	79	1	G	0.0	3	8	1.0	1.0	1/4	True	1	6.0	15.0	5.0	5b	5	37/2	False	True					False	19		I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	0	0	0	True	True	True
76.0	2.0	38.0	57	3	A	0.0	3	8	2.0	1.0	1/8	True	1	6.0	15.0	5.0	5b	3	19	False	False					False	19		I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	2	2	2	False	False	False
78.0	2.0	39.0	59	5	B	0.0	3	8	2.0	1.0	1/8	True	1	6.0	15.0	5.0	5b	3	39/2	False	True					False	20		IM65	G	I		IM65	I	M	65			MM7	False	False	(4, 1, 5, 0)	()	0	4	major	major	I	I, major	I		I	I	False	IM65	IM65, major		IM65, major		I	1	1	1	4	4	4	True	False	True
78.0	2.0	39.0	78	6	F	1.0	3	8	1.0	1.0	1/8	True	1	6.0	15.0	5.0	5b	5	39/2	False	True					False	20		IM65	G	I		IM65	I	M	65			MM7	False	False	(4, 1, 5, 0)	()	0	4	major	major	I	I, major	I		I	I	False	IM65	IM65, major		IM65, major		I	1	1	1	5	5	5	True	False	False
80.0	2.0	40.0	60	0	C	0.0	3	8	2.0	1.0	1/8	True	1	7.0	16.0	6.0	6b	4	20	False	True					False	21		IV	G	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	1	1	1	-1	-1	-1	True	True	True
80.0	2.0	40.0	76	4	E	0.0	3	8	1.0	1.0	1/8	True	1	7.0	16.0	6.0	6b	5	20	False	True					False	21		IV	G	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	1	1	1	3	3	3	True	False	False
82.0	2.0	41.0	59	5	B	0.0	3	8	2.0	1.0	1/8	True	1	7.0	16.0	6.0	6b	3	41/2	False	False					False	21		IV	G	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	1	1	1	4	4	4	False	False	False
82.0	2.0	41.0	78	6	F	1.0	3	8	1.0	1.0	1/8	True	1	7.0	16.0	6.0	6b	5	41/2	False	False					False	21		IV	G	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	1	1	1	5	5	5	False	False	False
84.0	2.0	42.0	57	3	A	0.0	3	8	2.0	1.0	1/8	True	1	7.0	16.0	6.0	6b	3	21	False	True					False	22		ii7	G	I		ii7	ii		7			mm7	False	False	(2, -1, 3, 0)	()	2	2	major	major	I	I, major	ii		I	I	False	ii7	ii7, major		ii7, major		ii	1	1	1	2	2	2	True	True	True
84.0	2.0	42.0	79	1	G	0.0	3	8	1.0	1.0	1/8	True	1	7.0	16.0	6.0	6b	5	21	False	True					False	22		ii7	G	I		ii7	ii		7			mm7	False	False	(2, -1, 3, 0)	()	2	2	major	major	I	I, major	ii		I	I	False	ii7	ii7, major		ii7, major		ii	1	1	1	0	0	0	True	False	False
86.0	2.0	43.0	59	5	B	0.0	3	8	2.0	1.0	1/8	True	1	8.0	17.0	7.0	7b	3	43/2	False	True					False	23		I6	G	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	1	1	1	4	4	4	True	False	True
86.0	2.0	43.0	74	2	D	0.0	3	8	1.0	1.0	1/8	True	1	8.0	17.0	7.0	7b	5	43/2	False	True					False	23		I6	G	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	1	1	1	1	1	1	True	False	False
88.0	2.0	44.0	57	3	A	0.0	3	8	2.0	1.0	1/8	True	1	8.0	17.0	7.0	7b	3	22	False	False					False	23		I6	G	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	1	1	1	2	2	2	False	False	False
88.0	1.0	44.0	76	4	E	0.0	3	8	1.0	1.0	1/16	True	1	8.0	17.0	7.0	7b	5	22	False	False					False	23		I6	G	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	1	1	1	3	3	3	False	False	False
89.0	1.0	44.5	74	2	D	0.0	3	8	1.0	1.0	1/16	True	1	8.0	17.0	7.0	7b	5	89/4	False	False					False	23		I6	G	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	1	1	1	1	1	1	True	False	False
