onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
24.0	2.0	6.0	70	-2	B	-1.0	4	4	1.0	1.0	1/8	True	-1	3.0	3.0	2.0	2a	4	6	False	False				False	2	i	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	-3	-3	-3	True	False	False
26.0	2.0	6.5	69	3	A	0.0	4	4	1.0	1.0	1/8	True	-1	3.0	3.0	2.0	2a	4	13/2	False	False				False	2	i	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	2	2	2	False	False	False
28.0	4.0	7.0	58	-2	B	-1.0	4	4	2.0	1.0	1/4	True	-1	3.0	3.0	2.0	2a	3	7	False	True				False	3	i6	g	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	1	1	1	-3	-3	-3	True	False	True
28.0	4.0	7.0	67	1	G	0.0	4	4	1.0	1.0	1/4	True	-1	3.0	3.0	2.0	2a	4	7	False	True				False	3	i6	g	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	1	1	1	0	0	0	True	True	False
32.0	4.0	8.0	55	1	G	0.0	4	4	2.0	1.0	1/4	True	-1	3.0	3.0	2.0	2a	3	8	False	False				False	3	i6	g	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	1	1	1	0	0	0	True	True	False
32.0	4.0	8.0	74	2	D	0.0	4	4	1.0	1.0	1/4	True	-1	3.0	3.0	2.0	2a	5	8	False	False				False	3	i6	g	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	1	1	1	1	1	1	True	False	False
36.0	4.0	9.0	63	-3	E	-1.0	4	4	2.0	1.0	1/4	True	-1	4.0	4.0	3.0	3a	4	9	False	True				False	4	VI	g	i		VI	VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VI	VI, minor		VI, minor		VI	1	1	1	-4	-4	-4	True	True	True
36.0	4.0	9.0	79	1	G	0.0	4	4	1.0	1.0	1/4	True	-1	4.0	4.0	3.0	3a	5	9	False	True				False	4	VI	g	i		VI	VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VI	VI, minor		VI, minor		VI	1	1	1	0	0	0	True	False	False
40.0	4.0	10.0	62	2	D	0.0	4	4	2.0	1.0	1/4	True	-1	4.0	4.0	3.0	3a	4	10	False	False				False	4	VI	g	i		VI	VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VI	VI, minor		VI, minor		VI	1	1	1	1	1	1	False	False	False
40.0	4.0	10.0	82	-2	B	-1.0	4	4	1.0	1.0	1/4	True	-1	4.0	4.0	3.0	3a	5	10	False	False				False	4	VI	g	i		VI	VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VI	VI, minor		VI, minor		VI	1	1	1	-3	-3	-3	True	False	False
44.0	4.0	11.0	60	0	C	0.0	4	4	2.0	1.0	1/4	True	-1	4.0	4.0	3.0	3a	4	11	False	True				False	5	ii%65	g	i		ii%65	ii	%	65			%7	True	True	(-1, -4, 0, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	ii%65	ii%65, minor		ii%65, minor		ii	1	1	1	-1	-1	-1	True	False	True
44.0	4.0	11.0	81	3	A	0.0	4	4	1.0	1.0	1/4	True	-1	4.0	4.0	3.0	3a	5	11	False	True				False	5	ii%65	g	i		ii%65	ii	%	65			%7	True	True	(-1, -4, 0, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	ii%65	ii%65, minor		ii%65, minor		ii	1	1	1	2	2	2	True	True	False
48.0	4.0	12.0	57	3	A	0.0	4	4	2.0	1.0	1/4	True	-1	4.0	4.0	3.0	3a	3	12	False	True				False	6	ii%7	g	i		ii%7	ii	%	7			%7	True	True	(2, -1, -4, 0)	()	2	2	minor	minor	i	i, minor	ii		i	i	True	ii%7	ii%7, minor		ii%7, minor		ii	1	1	1	2	2	2	True	True	True
48.0	4.0	12.0	79	1	G	0.0	4	4	1.0	1.0	1/4	True	-1	4.0	4.0	3.0	3a	5	12	False	True				False	6	ii%7	g	i		ii%7	ii	%	7			%7	True	True	(2, -1, -4, 0)	()	2	2	minor	minor	i	i, minor	ii		i	i	True	ii%7	ii%7, minor		ii%7, minor		ii	1	1	1	0	0	0	True	False	False
52.0	4.0	13.0	62	2	D	0.0	4	4	2.0	1.0	1/4	True	-1	5.0	5.0	4.0	4a	4	13	False	True				False	7	V	g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	1	1	1	1	1	1	True	True	True
52.0	4.0	13.0	78	6	F	1.0	4	4	1.0	1.0	1/4	True	-1	5.0	5.0	4.0	4a	5	13	False	True				False	7	V	g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	1	1	1	5	5	5	True	False	False
56.0	2.0	14.0	62	2	D	0.0	4	4	2.0	1.0	1/8	True	-1	5.0	5.0	4.0	4a	4	14	False	False				False	7	V	g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	1	1	1	1	1	1	True	True	True
56.0	4.0	14.0	74	2	D	0.0	4	4	1.0	1.0	1/4	True	-1	5.0	5.0	4.0	4a	5	14	False	False				False	7	V	g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	1	1	1	1	1	1	True	True	True
58.0	2.0	14.5	60	0	C	0.0	4	4	2.0	1.0	1/8	True	-1	5.0	5.0	4.0	4a	4	29/2	False	False				False	7	V	g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	1	1	1	-1	-1	-1	False	False	False
60.0	4.0	15.0	58	-2	B	-1.0	4	4	2.0	1.0	1/4	True	-1	5.0	5.0	4.0	4a	3	15	False	True				False	8	i6	g	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	1	1	1	-3	-3	-3	True	False	True
60.0	4.0	15.0	79	1	G	0.0	4	4	1.0	1.0	1/4	True	-1	5.0	5.0	4.0	4a	5	15	False	True				False	8	i6	g	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	1	1	1	0	0	0	True	True	False
64.0	4.0	16.0	57	3	A	0.0	4	4	2.0	1.0	1/4	True	-1	5.0	5.0	4.0	4a	3	16	False	True				False	9	V43	g	i		V43	V		43			Mm7	True	True	(2, -1, 1, 5)	()	1	2	minor	minor	i	i, minor	V		i	i	True	V43	V43, minor		V43, minor		V	1	1	1	2	2	2	True	False	True
64.0	4.0	16.0	81	3	A	0.0	4	4	1.0	1.0	1/4	True	-1	5.0	5.0	4.0	4a	5	16	False	True				False	9	V43	g	i		V43	V		43			Mm7	True	True	(2, -1, 1, 5)	()	1	2	minor	minor	i	i, minor	V		i	i	True	V43	V43, minor		V43, minor		V	1	1	1	2	2	2	True	False	True
68.0	8.0	17.0	55	1	G	0.0	4	4	2.0	1.0	1/2	True	-1	6.0	6.0	5.0	5a	3	17	False	True				False	10	i	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	0	0	0	True	True	True
68.0	4.0	17.0	82	-2	B	-1.0	4	4	1.0	1.0	1/4	True	-1	6.0	6.0	5.0	5a	5	17	False	True				False	10	i	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	-3	-3	-3	True	False	False
72.0	2.0	18.0	81	3	A	0.0	4	4	1.0	1.0	1/8	True	-1	6.0	6.0	5.0	5a	5	18	False	False				False	10	i	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	2	2	2	False	False	False
74.0	2.0	18.5	82	-2	B	-1.0	4	4	1.0	1.0	1/8	True	-1	6.0	6.0	5.0	5a	5	37/2	False	False				False	10	i	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	-3	-3	-3	True	False	False
76.0	4.0	19.0	60	0	C	0.0	4	4	2.0	1.0	1/4	True	-1	6.0	6.0	5.0	5a	4	19	False	True				False	11	IV	g	i		IV	IV					M	True	True	(-1, 3, 0)	()	-1	-1	minor	minor	i	i, minor	IV		i	i	True	IV	IV, minor		IV, minor		IV	1	1	1	-1	-1	-1	True	True	True
76.0	4.0	19.0	79	1	G	0.0	4	4	1.0	1.0	1/4	True	-1	6.0	6.0	5.0	5a	5	19	False	True				False	11	IV	g	i		IV	IV					M	True	True	(-1, 3, 0)	()	-1	-1	minor	minor	i	i, minor	IV		i	i	True	IV	IV, minor		IV, minor		IV	1	1	1	0	0	0	True	False	False
80.0	4.0	20.0	48	0	C	0.0	4	4	2.0	1.0	1/4	True	-1	6.0	6.0	5.0	5a	3	20	False	True				False	12	IV7	g	i		IV7	IV		7			Mm7	True	True	(-1, 3, 0, -3)	()	-1	-1	minor	minor	i	i, minor	IV		i	i	True	IV7	IV7, minor		IV7, minor		IV	1	1	1	-1	-1	-1	True	True	True
80.0	2.0	20.0	81	3	A	0.0	4	4	1.0	1.0	1/8	True	-1	6.0	6.0	5.0	5a	5	20	False	True				False	12	IV7	g	i		IV7	IV		7			Mm7	True	True	(-1, 3, 0, -3)	()	-1	-1	minor	minor	i	i, minor	IV		i	i	True	IV7	IV7, minor		IV7, minor		IV	1	1	1	2	2	2	False	False	False
82.0	2.0	20.5	82	-2	B	-1.0	4	4	1.0	1.0	1/8	True	-1	6.0	6.0	5.0	5a	5	41/2	False	False				False	12	IV7	g	i		IV7	IV		7			Mm7	True	True	(-1, 3, 0, -3)	()	-1	-1	minor	minor	i	i, minor	IV		i	i	True	IV7	IV7, minor		IV7, minor		IV	1	1	1	-3	-3	-3	True	False	False
84.0	8.0	21.0	53	-1	F	0.0	4	4	2.0	1.0	1/2	True	-1	7.0	7.0	6.0	6a	3	21	False	True				False	13	VII	g	i		VII	VII					M	True	True	(-2, 2, -1)	()	-2	-2	minor	minor	i	i, minor	VII		i	i	True	VII	VII, minor		VII, minor		VII	1	1	1	-2	-2	-2	True	True	True
84.0	4.0	21.0	81	3	A	0.0	4	4	1.0	1.0	1/4	True	-1	7.0	7.0	6.0	6a	5	21	False	True				False	13	VII	g	i		VII	VII					M	True	True	(-2, 2, -1)	()	-2	-2	minor	minor	i	i, minor	VII		i	i	True	VII	VII, minor		VII, minor		VII	1	1	1	2	2	2	True	False	False
88.0	2.0	22.0	82	-2	B	-1.0	4	4	1.0	1.0	1/8	True	-1	7.0	7.0	6.0	6a	5	22	False	True				False	14	v.i6	g	v		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	v	v, minor	i		v	v	True	i6	i6, minor		i6, minor		i	1	2	2	-3	-4	-4	False	False	False
90.0	2.0	22.5	81	3	A	0.0	4	4	1.0	1.0	1/8	True	-1	7.0	7.0	6.0	6a	5	45/2	False	False				False	14	v.i6	g	v		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	v	v, minor	i		v	v	True	i6	i6, minor		i6, minor		i	1	2	2	2	1	1	True	False	False
92.0	6.0	23.0	55	1	G	0.0	4	4	2.0	1.0	3/8	True	-1	7.0	7.0	6.0	6a	3	23	False	True				False	15	ii%65	g	v		ii%65	ii	%	65			%7	True	True	(-1, -4, 0, 2)	()	2	-1	minor	minor	v	v, minor	ii		v	v	True	ii%65	ii%65, minor		ii%65, minor		ii	1	2	2	0	-1	-1	True	False	True
92.0	2.0	23.0	79	1	G	0.0	4	4	1.0	1.0	1/8	True	-1	7.0	7.0	6.0	6a	5	23	False	True				False	15	ii%65	g	v		ii%65	ii	%	65			%7	True	True	(-1, -4, 0, 2)	()	2	-1	minor	minor	v	v, minor	ii		v	v	True	ii%65	ii%65, minor		ii%65, minor		ii	1	2	2	0	-1	-1	True	False	True
94.0	2.0	23.5	77	-1	F	0.0	4	4	1.0	1.0	1/8	True	-1	7.0	7.0	6.0	6a	5	47/2	False	False				False	15	ii%65	g	v		ii%65	ii	%	65			%7	True	True	(-1, -4, 0, 2)	()	2	-1	minor	minor	v	v, minor	ii		v	v	True	ii%65	ii%65, minor		ii%65, minor		ii	1	2	2	-2	-3	-3	False	False	False
96.0	2.0	24.0	76	4	E	0.0	4	4	1.0	1.0	1/8	True	-1	7.0	7.0	6.0	6a	5	24	False	False				False	15	ii%65	g	v		ii%65	ii	%	65			%7	True	True	(-1, -4, 0, 2)	()	2	-1	minor	minor	v	v, minor	ii		v	v	True	ii%65	ii%65, minor		ii%65, minor		ii	1	2	2	3	2	2	True	True	False
98.0	1.0	24.5	53	-1	F	0.0	4	4	2.0	1.0	1/16	True	-1	7.0	7.0	6.0	6a	3	49/2	False	False				False	15	ii%65	g	v		ii%65	ii	%	65			%7	True	True	(-1, -4, 0, 2)	()	2	-1	minor	minor	v	v, minor	ii		v	v	True	ii%65	ii%65, minor		ii%65, minor		ii	1	2	2	-2	-3	-3	False	False	False
98.0	2.0	24.5	74	2	D	0.0	4	4	1.0	1.0	1/8	True	-1	7.0	7.0	6.0	6a	5	49/2	False	False				False	15	ii%65	g	v		ii%65	ii	%	65			%7	True	True	(-1, -4, 0, 2)	()	2	-1	minor	minor	v	v, minor	ii		v	v	True	ii%65	ii%65, minor		ii%65, minor		ii	1	2	2	1	0	0	True	False	False
99.0	1.0	24.75	55	1	G	0.0	4	4	2.0	1.0	1/16	True	-1	7.0	7.0	6.0	6a	3	99/4	False	False				False	15	ii%65	g	v		ii%65	ii	%	65			%7	True	True	(-1, -4, 0, 2)	()	2	-1	minor	minor	v	v, minor	ii		v	v	True	ii%65	ii%65, minor		ii%65, minor		ii	1	2	2	0	-1	-1	True	False	True
100.0	4.0	25.0	57	3	A	0.0	4	4	2.0	1.0	1/4	True	-1	8.0	8.0	7.0	7a	3	25	False	True				False	16	V	g	v		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor		V, minor		V	1	2	2	2	1	1	True	True	True
100.0	4.0	25.0	73	7	C	1.0	4	4	1.0	1.0	1/4	True	-1	8.0	8.0	7.0	7a	5	25	False	True				False	16	V	g	v		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor		V, minor		V	1	2	2	6	5	5	True	False	False
104.0	4.0	26.0	50	2	D	0.0	4	4	2.0	1.0	1/4	True	-1	8.0	8.0	7.0	7a	3	26	False	True				False	17	i	g	v		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor		i, minor		i	1	2	2	1	0	0	True	True	True
104.0	2.0	26.0	74	2	D	0.0	4	4	1.0	1.0	1/8	True	-1	8.0	8.0	7.0	7a	5	26	False	True				False	17	i	g	v		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor		i, minor		i	1	2	2	1	0	0	True	True	True
106.0	2.0	26.5	76	4	E	0.0	4	4	1.0	1.0	1/8	True	-1	8.0	8.0	7.0	7a	5	53/2	False	False				False	17	i	g	v		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor		i, minor		i	1	2	2	3	2	2	False	False	False
108.0	8.0	27.0	45	3	A	0.0	4	4	2.0	1.0	1/2	True	-1	8.0	8.0	7.0	7a	2	27	False	True				False	18	V	g	v		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor		V, minor		V	1	2	2	2	1	1	True	True	True
108.0	6.0	27.0	76	4	E	0.0	4	4	1.0	1.0	3/8	True	-1	8.0	8.0	7.0	7a	5	27	False	True				False	18	V	g	v		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor		V, minor		V	1	2	2	3	2	2	True	False	False
114.0	2.0	28.5	74	2	D	0.0	4	4	1.0	1.0	1/8	True	-1	8.0	8.0	7.0	7a	5	57/2	False	False				False	18	V	g	v		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor		V, minor		V	1	2	2	1	0	0	False	False	False
116.0	8.0	29.0	50	2	D	0.0	4	4	2.0	1.0	1/2	True	-1	9.0	9.0	8.0	8a	3	29	False	True	PAC	PAC	}	True	20	I|PAC}	g	v		I	I					M	True	True	(0, 4, 1)	()	0	0	minor	minor	v	v, minor	I		v	v	True	I	I, minor		I, minor		I	1	2	2	1	0	0	True	True	True
116.0	12.0	29.0	74	2	D	0.0	4	4	1.0	1.0	3/4	True	-1	9.0	9.0	8.0	8a	5	29	False	True	PAC	PAC	}	True	20	I|PAC}	g	v		I	I					M	True	True	(0, 4, 1)	()	0	0	minor	minor	v	v, minor	I		v	v	True	I	I, minor		I, minor		I	1	2	2	1	0	0	True	True	True
124.0	4.0	31.0	38	2	D	0.0	4	4	2.0	1.0	1/4	True	-1	9.0	9.0	8.0	8a	2	31	False	False				False	20	I|PAC}	g	v		I	I					M	True	True	(0, 4, 1)	()	0	0	minor	minor	v	v, minor	I		v	v	True	I	I, minor		I, minor		I	1	2	2	1	0	0	True	True	True
128.0	4.0	32.0	55	1	G	0.0	4	4	2.0	1.0	1/4	True	-1	1.0	10.0	0.0	8a	3	32	True	True			{	False	21	g.i{	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	0	0	0	True	True	True
128.0	4.0	32.0	67	1	G	0.0	4	4	1.0	1.0	1/4	True	-1	1.0	10.0	0.0	8a	4	32	True	True			{	False	21	g.i{	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	0	0	0	True	True	True
132.0	4.0	33.0	54	6	F	1.0	4	4	2.0	1.0	1/4	True	-1	2.0	11.0	1.0	1b	3	33	False	True				False	22	V65	g	i		V65	V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	1	1	1	5	5	5	True	False	True
132.0	8.0	33.0	74	2	D	0.0	4	4	1.0	1.0	1/2	True	-1	2.0	11.0	1.0	1b	5	33	False	True				False	22	V65	g	i		V65	V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	1	1	1	1	1	1	True	True	False
136.0	4.0	34.0	52	4	E	0.0	4	4	2.0	1.0	1/4	True	-1	2.0	11.0	1.0	1b	3	34	False	False				False	22	V65	g	i		V65	V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	1	1	1	3	3	3	False	False	False
140.0	4.0	35.0	54	6	F	1.0	4	4	2.0	1.0	1/4	True	-1	2.0	11.0	1.0	1b	3	35	False	False				False	22	V65	g	i		V65	V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	1	1	1	5	5	5	True	False	True
140.0	8.0	35.0	69	3	A	0.0	4	4	1.0	1.0	1/2	True	-1	2.0	11.0	1.0	1b	4	35	False	False				False	22	V65	g	i		V65	V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	1	1	1	2	2	2	True	False	False
144.0	4.0	36.0	50	2	D	0.0	4	4	2.0	1.0	1/4	True	-1	2.0	11.0	1.0	1b	3	36	False	False				False	22	V65	g	i		V65	V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	1	1	1	1	1	1	True	True	False
148.0	4.0	37.0	55	1	G	0.0	4	4	2.0	1.0	1/4	True	-1	3.0	12.0	2.0	2b	3	37	False	True				False	23	i	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	0	0	0	True	True	True
148.0	2.0	37.0	70	-2	B	-1.0	4	4	1.0	1.0	1/8	True	-1	3.0	12.0	2.0	2b	4	37	False	True				False	23	i	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	-3	-3	-3	True	False	False
150.0	2.0	37.5	72	0	C	0.0	4	4	1.0	1.0	1/8	True	-1	3.0	12.0	2.0	2b	5	75/2	False	False				False	23	i	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	-1	-1	-1	False	False	False
152.0	4.0	38.0	57	3	A	0.0	4	4	2.0	1.0	1/4	True	-1	3.0	12.0	2.0	2b	3	38	False	False				False	23	i	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	2	2	2	False	False	False
