onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	beat_float	downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
30.0	2.0	3.75	65	-1	F	0.0	2.75	0	2	2	3.0	1.0	1/8	True	0	2.0	2.0	1.0	1a	4	15/2	False	False				False	2	V43	C	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	0	0	0	-1	-1	-1	True	False	False
32.0	2.0	4.0	64	4	E	0.0	1.0	1	2	2	3.0	1.0	1/8	True	0	3.0	3.0	2.0	2a	4	8	False	True				False	3	I	C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	4	4	4	True	False	False
34.0	2.0	4.25	62	2	D	0.0	1.25	0	2	2	3.0	1.0	1/8	True	0	3.0	3.0	2.0	2a	4	17/2	False	False				False	3	I	C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	2	2	2	False	False	False
36.0	4.0	4.5	60	0	C	0.0	1.5	0	2	2	3.0	1.0	1/4	True	0	3.0	3.0	2.0	2a	4	9	False	False				False	3	I	C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	0	0	0	True	True	True
42.0	2.0	5.25	67	1	G	0.0	2.25	0	2	2	3.0	1.0	1/8	True	0	3.0	3.0	2.0	2a	4	21/2	False	False				False	3	I	C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	1	1	1	True	False	False
44.0	2.0	5.5	69	3	A	0.0	2.5	0	2	2	3.0	1.0	1/8	True	0	3.0	3.0	2.0	2a	4	11	False	False				False	3	I	C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	3	3	3	False	False	False
46.0	2.0	5.75	67	1	G	0.0	2.75	0	2	2	3.0	1.0	1/8	True	0	3.0	3.0	2.0	2a	4	23/2	False	False				False	3	I	C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	1	1	1	True	False	False
48.0	2.0	6.0	65	-1	F	0.0	1.0	1	2	2	3.0	1.0	1/8	True	0	4.0	4.0	3.0	3a	4	12	False	True				False	4	V43	C	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	0	0	0	-1	-1	-1	True	False	False
50.0	2.0	6.25	64	4	E	0.0	1.25	0	2	2	3.0	1.0	1/8	True	0	4.0	4.0	3.0	3a	4	25/2	False	False				False	4	V43	C	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	0	0	0	4	4	4	False	False	False
52.0	2.0	6.5	62	2	D	0.0	1.5	0	2	2	3.0	1.0	1/8	True	0	4.0	4.0	3.0	3a	4	13	False	False				False	4	V43	C	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	0	0	0	2	2	2	True	False	True
54.0	2.0	6.75	64	4	E	0.0	1.75	0	2	2	3.0	1.0	1/8	True	0	4.0	4.0	3.0	3a	4	27/2	False	False				False	4	V43	C	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	0	0	0	4	4	4	False	False	False
56.0	2.0	7.0	65	-1	F	0.0	2.0	2	2	2	3.0	1.0	1/8	True	0	4.0	4.0	3.0	3a	4	14	False	False				False	4	V43	C	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	0	0	0	-1	-1	-1	True	False	False
58.0	2.0	7.25	62	2	D	0.0	2.25	0	2	2	3.0	1.0	1/8	True	0	4.0	4.0	3.0	3a	4	29/2	False	False				False	4	V43	C	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	0	0	0	2	2	2	True	False	True
60.0	2.0	7.5	67	1	G	0.0	2.5	0	2	2	3.0	1.0	1/8	True	0	4.0	4.0	3.0	3a	4	15	False	False				False	4	V43	C	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	0	0	0	1	1	1	True	True	False
62.0	2.0	7.75	65	-1	F	0.0	2.75	0	2	2	3.0	1.0	1/8	True	0	4.0	4.0	3.0	3a	4	31/2	False	False				False	4	V43	C	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	0	0	0	-1	-1	-1	True	False	False
64.0	2.0	8.0	64	4	E	0.0	1.0	1	2	2	3.0	1.0	1/8	True	0	5.0	5.0	4.0	4a	4	16	False	True				False	5	I	C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	4	4	4	True	False	False
66.0	2.0	8.25	62	2	D	0.0	1.25	0	2	2	3.0	1.0	1/8	True	0	5.0	5.0	4.0	4a	4	33/2	False	False				False	5	I	C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	2	2	2	False	False	False
68.0	2.0	8.5	60	0	C	0.0	1.5	0	2	2	3.0	1.0	1/8	True	0	5.0	5.0	4.0	4a	4	17	False	False				False	5	I	C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	0	0	0	True	True	True
70.0	2.0	8.75	62	2	D	0.0	1.75	0	2	2	3.0	1.0	1/8	True	0	5.0	5.0	4.0	4a	4	35/2	False	False				False	5	I	C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	2	2	2	False	False	False
72.0	2.0	9.0	64	4	E	0.0	2.0	2	2	2	3.0	1.0	1/8	True	0	5.0	5.0	4.0	4a	4	18	False	False				False	5	I	C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	4	4	4	True	False	False
74.0	2.0	9.25	65	-1	F	0.0	2.25	0	2	2	3.0	1.0	1/8	True	0	5.0	5.0	4.0	4a	4	37/2	False	False				False	5	I	C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	-1	-1	-1	False	False	False
76.0	2.0	9.5	67	1	G	0.0	2.5	0	2	2	3.0	1.0	1/8	True	0	5.0	5.0	4.0	4a	4	19	False	False				False	5	I	C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	1	1	1	True	False	False
78.0	2.0	9.75	64	4	E	0.0	2.75	0	2	2	3.0	1.0	1/8	True	0	5.0	5.0	4.0	4a	4	39/2	False	False				False	5	I	C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	4	4	4	True	False	False
80.0	2.0	10.0	69	3	A	0.0	1.0	1	2	2	3.0	1.0	1/8	True	0	6.0	6.0	5.0	5a	4	20	False	True				False	6	IV	C	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	0	0	0	3	3	3	True	False	False
82.0	2.0	10.25	67	1	G	0.0	1.25	0	2	2	3.0	1.0	1/8	True	0	6.0	6.0	5.0	5a	4	41/2	False	False				False	6	IV	C	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	0	0	0	1	1	1	False	False	False
84.0	2.0	10.5	65	-1	F	0.0	1.5	0	2	2	3.0	1.0	1/8	True	0	6.0	6.0	5.0	5a	4	21	False	False				False	6	IV	C	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	0	0	0	-1	-1	-1	True	True	True
86.0	2.0	10.75	69	3	A	0.0	1.75	0	2	2	3.0	1.0	1/8	True	0	6.0	6.0	5.0	5a	4	43/2	False	False				False	6	IV	C	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	0	0	0	3	3	3	True	False	False
88.0	2.0	11.0	71	5	B	0.0	2.0	2	2	2	3.0	1.0	1/8	True	0	6.0	6.0	5.0	5a	4	22	False	True				False	7	V	C	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	0	0	0	5	5	5	True	False	False
90.0	2.0	11.25	69	3	A	0.0	2.25	0	2	2	3.0	1.0	1/8	True	0	6.0	6.0	5.0	5a	4	45/2	False	False				False	7	V	C	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	0	0	0	3	3	3	False	False	False
92.0	2.0	11.5	67	1	G	0.0	2.5	0	2	2	3.0	1.0	1/8	True	0	6.0	6.0	5.0	5a	4	23	False	False				False	7	V	C	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	0	0	0	1	1	1	True	True	True
94.0	2.0	11.75	71	5	B	0.0	2.75	0	2	2	3.0	1.0	1/8	True	0	6.0	6.0	5.0	5a	4	47/2	False	False				False	7	V	C	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	0	0	0	5	5	5	True	False	False
96.0	2.0	12.0	72	0	C	0.0	1.0	1	2	2	3.0	1.0	1/8	True	0	7.0	7.0	6.0	6a	5	24	False	True				False	8	I	C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	0	0	0	True	True	True
98.0	2.0	12.25	74	2	D	0.0	1.25	0	2	2	3.0	1.0	1/8	True	0	7.0	7.0	6.0	6a	5	49/2	False	False				False	8	I	C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	2	2	2	False	False	False
100.0	2.0	12.5	76	4	E	0.0	1.5	0	2	2	3.0	1.0	1/8	True	0	7.0	7.0	6.0	6a	5	25	False	False				False	8	I	C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	4	4	4	True	False	False
102.0	2.0	12.75	72	0	C	0.0	1.75	0	2	2	3.0	1.0	1/8	True	0	7.0	7.0	6.0	6a	5	51/2	False	False				False	8	I	C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	0	0	0	True	True	True
104.0	2.0	13.0	67	1	G	0.0	2.0	2	2	2	3.0	1.0	1/8	True	0	7.0	7.0	6.0	6a	4	26	False	True				False	9	I6	C	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	0	0	0	1	1	1	True	False	False
106.0	2.0	13.25	65	-1	F	0.0	2.25	0	2	2	3.0	1.0	1/8	True	0	7.0	7.0	6.0	6a	4	53/2	False	False				False	9	I6	C	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	0	0	0	-1	-1	-1	False	False	False
108.0	2.0	13.5	64	4	E	0.0	2.5	0	2	2	3.0	1.0	1/8	True	0	7.0	7.0	6.0	6a	4	27	False	False				False	9	I6	C	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	0	0	0	4	4	4	True	False	True
110.0	2.0	13.75	67	1	G	0.0	2.75	0	2	2	3.0	1.0	1/8	True	0	7.0	7.0	6.0	6a	4	55/2	False	False				False	9	I6	C	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	0	0	0	1	1	1	True	False	False
112.0	2.0	14.0	69	3	A	0.0	1.0	1	2	2	3.0	1.0	1/8	True	0	8.0	8.0	7.0	7a	4	28	False	True				False	10	IV	C	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	0	0	0	3	3	3	True	False	False
114.0	2.0	14.25	67	1	G	0.0	1.25	0	2	2	3.0	1.0	1/8	True	0	8.0	8.0	7.0	7a	4	57/2	False	False				False	10	IV	C	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	0	0	0	1	1	1	False	False	False
116.0	2.0	14.5	65	-1	F	0.0	1.5	0	2	2	3.0	1.0	1/8	True	0	8.0	8.0	7.0	7a	4	29	False	False				False	10	IV	C	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	0	0	0	-1	-1	-1	True	True	True
118.0	2.0	14.75	69	3	A	0.0	1.75	0	2	2	3.0	1.0	1/8	True	0	8.0	8.0	7.0	7a	4	59/2	False	False				False	10	IV	C	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	0	0	0	3	3	3	True	False	False
120.0	2.0	15.0	71	5	B	0.0	2.0	2	2	2	3.0	1.0	1/8	True	0	8.0	8.0	7.0	7a	4	30	False	True				False	11	V	C	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	0	0	0	5	5	5	True	False	False
122.0	2.0	15.25	69	3	A	0.0	2.25	0	2	2	3.0	1.0	1/8	True	0	8.0	8.0	7.0	7a	4	61/2	False	False				False	11	V	C	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	0	0	0	3	3	3	False	False	False
124.0	2.0	15.5	67	1	G	0.0	2.5	0	2	2	3.0	1.0	1/8	True	0	8.0	8.0	7.0	7a	4	31	False	False				False	11	V	C	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	0	0	0	1	1	1	True	True	True
126.0	2.0	15.75	71	5	B	0.0	2.75	0	2	2	3.0	1.0	1/8	True	0	8.0	8.0	7.0	7a	4	63/2	False	False				False	11	V	C	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	0	0	0	5	5	5	True	False	False
128.0	2.0	16.0	72	0	C	0.0	1.0	1	2	2	3.0	1.0	1/8	True	0	9.0	9.0	8.0	8a	5	32	False	True			\\	True	12	I\\	C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	0	0	0	True	True	True
130.0	2.0	16.25	72	0	C	0.0	1.25	0	2	2	3.0	1.0	1/8	True	0	9.0	9.0	8.0	8a	5	65/2	False	False				False	12	I\\	C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	0	0	0	True	True	True
132.0	2.0	16.5	74	2	D	0.0	1.5	0	2	2	3.0	1.0	1/8	True	0	9.0	9.0	8.0	8a	5	33	False	False				False	12	I\\	C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	2	2	2	False	False	False
134.0	2.0	16.75	72	0	C	0.0	1.75	0	2	2	3.0	1.0	1/8	True	0	9.0	9.0	8.0	8a	5	67/2	False	False				False	12	I\\	C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	0	0	0	True	True	True
136.0	2.0	17.0	69	3	A	0.0	2.0	2	2	2	3.0	1.0	1/8	True	0	9.0	9.0	8.0	8a	4	34	False	True				False	13	vi	C	I		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	0	0	0	3	3	3	True	True	True
138.0	2.0	17.25	69	3	A	0.0	2.25	0	2	2	3.0	1.0	1/8	True	0	9.0	9.0	8.0	8a	4	69/2	False	False				False	13	vi	C	I		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	0	0	0	3	3	3	True	True	True
140.0	2.0	17.5	71	5	B	0.0	2.5	0	2	2	3.0	1.0	1/8	True	0	9.0	9.0	8.0	8a	4	35	False	False				False	13	vi	C	I		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	0	0	0	5	5	5	False	False	False
142.0	2.0	17.75	69	3	A	0.0	2.75	0	2	2	3.0	1.0	1/8	True	0	9.0	9.0	8.0	8a	4	71/2	False	False				False	13	vi	C	I		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	0	0	0	3	3	3	True	True	True
144.0	2.0	18.0	66	6	F	1.0	1.0	1	2	2	3.0	1.0	1/8	True	0	10.0	10.0	9.0	9a	4	36	False	True				False	14	V65/V	C	I		V65/V		V		65		V	Mm7	False	False	(6, 3, 0, 2)	()	2	6	major	major	I	I, major	V/V	V	V/I	V	False	V65/V	V65/V, major		V65/V, major	V	V	0	0	1	6	6	5	True	False	True
146.0	2.0	18.25	66	6	F	1.0	1.25	0	2	2	3.0	1.0	1/8	True	0	10.0	10.0	9.0	9a	4	73/2	False	False				False	14	V65/V	C	I		V65/V		V		65		V	Mm7	False	False	(6, 3, 0, 2)	()	2	6	major	major	I	I, major	V/V	V	V/I	V	False	V65/V	V65/V, major		V65/V, major	V	V	0	0	1	6	6	5	True	False	True
148.0	2.0	18.5	67	1	G	0.0	1.5	0	2	2	3.0	1.0	1/8	True	0	10.0	10.0	9.0	9a	4	37	False	False				False	14	V65/V	C	I		V65/V		V		65		V	Mm7	False	False	(6, 3, 0, 2)	()	2	6	major	major	I	I, major	V/V	V	V/I	V	False	V65/V	V65/V, major		V65/V, major	V	V	0	0	1	1	1	0	False	False	False
150.0	2.0	18.75	66	6	F	1.0	1.75	0	2	2	3.0	1.0	1/8	True	0	10.0	10.0	9.0	9a	4	75/2	False	False				False	14	V65/V	C	I		V65/V		V		65		V	Mm7	False	False	(6, 3, 0, 2)	()	2	6	major	major	I	I, major	V/V	V	V/I	V	False	V65/V	V65/V, major		V65/V, major	V	V	0	0	1	6	6	5	True	False	True
152.0	2.0	19.0	62	2	D	0.0	2.0	2	2	2	3.0	1.0	1/8	True	0	10.0	10.0	9.0	9a	4	38	False	True				False	15	V7/V	C	I		V7/V		V		7		V	Mm7	False	False	(2, 6, 3, 0)	()	2	2	major	major	I	I, major	V/V	V	V/I	V	False	V7/V	V7/V, major		V7/V, major	V	V	0	0	1	2	2	1	True	True	True
154.0	2.0	19.25	62	2	D	0.0	2.25	0	2	2	3.0	1.0	1/8	True	0	10.0	10.0	9.0	9a	4	77/2	False	False				False	15	V7/V	C	I		V7/V		V		7		V	Mm7	False	False	(2, 6, 3, 0)	()	2	2	major	major	I	I, major	V/V	V	V/I	V	False	V7/V	V7/V, major		V7/V, major	V	V	0	0	1	2	2	1	True	True	True
156.0	2.0	19.5	64	4	E	0.0	2.5	0	2	2	3.0	1.0	1/8	True	0	10.0	10.0	9.0	9a	4	39	False	False				False	15	V7/V	C	I		V7/V		V		7		V	Mm7	False	False	(2, 6, 3, 0)	()	2	2	major	major	I	I, major	V/V	V	V/I	V	False	V7/V	V7/V, major		V7/V, major	V	V	0	0	1	4	4	3	False	False	False
158.0	2.0	19.75	62	2	D	0.0	2.75	0	2	2	3.0	1.0	1/8	True	0	10.0	10.0	9.0	9a	4	79/2	False	False				False	15	V7/V	C	I		V7/V		V		7		V	Mm7	False	False	(2, 6, 3, 0)	()	2	2	major	major	I	I, major	V/V	V	V/I	V	False	V7/V	V7/V, major		V7/V, major	V	V	0	0	1	2	2	1	True	True	True
160.0	2.0	20.0	67	1	G	0.0	1.0	1	2	2	3.0	1.0	1/8	True	0	11.0	11.0	10.0	10a	4	40	False	True				False	16	V.I	C	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	0	1	1	1	0	0	True	True	True
160.0	8.0	20.0	74	2	D	0.0	1.0	1	2	2	2.0	1.0	1/2	True	0	11.0	11.0	10.0	10a	5	40	False	True				False	16	V.I	C	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	0	1	1	2	1	1	True	False	False
162.0	2.0	20.25	62	2	D	0.0	1.25	0	2	2	3.0	1.0	1/8	True	0	11.0	11.0	10.0	10a	4	81/2	False	False				False	16	V.I	C	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	0	1	1	2	1	1	True	False	False
164.0	2.0	20.5	64	4	E	0.0	1.5	0	2	2	3.0	1.0	1/8	True	0	11.0	11.0	10.0	10a	4	41	False	False				False	16	V.I	C	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	0	1	1	4	3	3	False	False	False
166.0	2.0	20.75	66	6	F	1.0	1.75	0	2	2	3.0	1.0	1/8	True	0	11.0	11.0	10.0	10a	4	83/2	False	False				False	16	V.I	C	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	0	1	1	6	5	5	False	False	False
168.0	2.0	21.0	67	1	G	0.0	2.0	2	2	2	3.0	1.0	1/8	True	0	11.0	11.0	10.0	10a	4	42	False	False				False	16	V.I	C	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	0	1	1	1	0	0	True	True	True
