onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	beat_float	downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
0.0	0.0	0.0	55	1	G	0.0	1.0	1	2	4	3.0	1.0	0	True	-1	1.0	1.0	1.0	1a	3	0	True	True				False	0	F.iv6		F	I		iv6	iv		6			m	False	False	(-4, 0, -1)	()	-1	-4	major	major	I	I, major	iv		I	I	False	iv6	iv6, major		iv6, major		iv	-1	-1	-1	2	2	2	False	False	False
0.0	0.0	0.0	57	3	A	0.0	1.0	1	2	4	3.0	1.0	0	True	-1	1.0	1.0	1.0	1a	3	0	True	True				False	0	F.iv6		F	I		iv6	iv		6			m	False	False	(-4, 0, -1)	()	-1	-4	major	major	I	I, major	iv		I	I	False	iv6	iv6, major		iv6, major		iv	-1	-1	-1	4	4	4	False	False	False
0.0	24.0	0.0	58	-2	B	-1.0	1.0	1	2	4	3.0	1.0	1/4	True	-1	1.0	1.0	1.0	1a	3	0	True	True				False	0	F.iv6		F	I		iv6	iv		6			m	False	False	(-4, 0, -1)	()	-1	-4	major	major	I	I, major	iv		I	I	False	iv6	iv6, major		iv6, major		iv	-1	-1	-1	-1	-1	-1	True	True	False
24.0	24.0	1.0	37	-5	D	-1.0	2.0	2	2	4	4.0	1.0	1/4	True	-1	1.0	1.0	1.0	1a	2	1	False	False				False	0	F.iv6		F	I		iv6	iv		6			m	False	False	(-4, 0, -1)	()	-1	-4	major	major	I	I, major	iv		I	I	False	iv6	iv6, major		iv6, major		iv	-1	-1	-1	-4	-4	-4	True	False	True
24.0	21.0	1.0	53	-1	F	0.0	2.0	2	2	4	3.0	1.0	7/32	True	-1	1.0	1.0	1.0	1a	3	1	False	False				False	0	F.iv6		F	I		iv6	iv		6			m	False	False	(-4, 0, -1)	()	-1	-4	major	major	I	I, major	iv		I	I	False	iv6	iv6, major		iv6, major		iv	-1	-1	-1	0	0	0	True	False	False
45.0	3.0	1.875	55	1	G	0.0	2.875	0	2	4	3.0	1.0	1/32	True	-1	1.0	1.0	1.0	1a	3	15/8	False	False				False	0	F.iv6		F	I		iv6	iv		6			m	False	False	(-4, 0, -1)	()	-1	-4	major	major	I	I, major	iv		I	I	False	iv6	iv6, major		iv6, major		iv	-1	-1	-1	2	2	2	False	False	False
48.0	12.0	2.0	36	0	C	0.0	1.0	1	2	4	4.0	1.0	1/8	True	-1	2.0	2.0	2.0	2a	2	2	False	False				False	1	V7		F	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-1	-1	-1	1	1	1	True	True	True
48.0	12.0	2.0	52	4	E	0.0	1.0	1	2	4	3.0	1.0	1/8	True	-1	2.0	2.0	2.0	2a	3	2	False	False				False	1	V7		F	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-1	-1	-1	5	5	5	True	False	False
60.0	0.0	2.5	67	1	G	0.0	1.5	0	2	4	1.0	1.0	0	True	-1	2.0	2.0	2.0	2a	4	5/2	False	False				False	1	V7		F	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-1	-1	-1	2	2	2	True	False	False
60.0	0.0	2.5	69	3	A	0.0	1.5	0	2	4	1.0	1.0	0	True	-1	2.0	2.0	2.0	2a	4	5/2	False	False				False	1	V7		F	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-1	-1	-1	4	4	4	False	False	False
